Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
GGNetwork,"gold soundz",258197775,40.48,2026-01-19 12:00,2026-01-19 21:00,1639,3.52,H,No Limit,Normal,-44.00,,Deep-Stack Multi-Entry,USD,,32437,8,,"$44 Frost Forty Stack",617,
GGNetwork,"gold soundz",257434791,46.0,2026-01-19 18:45,2026-01-19 20:49,192,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,7460,6,,"Daily Hyper $50",53,
GGNetwork,"gold soundz",257440659,49.68,2026-01-19 19:10,2026-01-19 20:21,246,4.32,H,No Limit,Normal,-54.00,,6-Max Bounty Multi-Entry,USD,,4315,6,,"Speed Racer Bounty $54 [10 BB]",86,
PokerStars,"lo-fi dream",3958362078,100.0,2026-01-18 14:30,2026-01-19 19:33,7714,9.0,H,No Limit,Normal,22.53,1473,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,104607,8,131.53,"New Year Series 126-L: $109 NLHE [Mystery Bounty, Main Event], $1M Gtd - 2-Day Event",2327,
GGNetwork,"gold soundz",257426394,9.94,2026-01-19 18:10,2026-01-19 19:31,846,0.86,H,No Limit,Normal,-10.80,,6-Max Bounty Multi-Entry,USD,,4898,6,,"Speed Racer Bounty $10.80 [10 BB]",409,
PokerStars,"lo-fi dream",3966199765,31.43,2026-01-19 17:35,2026-01-19 19:16,137,1.57,H,No Limit,Super Turbo,-33.00,111,6-Max Multi-Entry,USD,,6086,6,,"Hot Hyper $33, $4K Gtd",8,
GGNetwork,"gold soundz",257348707,29.44,2026-01-19 13:15,2026-01-19 19:06,949,2.56,H,No Limit,Turbo,-56.50,287,Bounty Deep-Stack Multi-Entry,USD,,21079,8,,"Bounty Hunters Deepstack Turbo $32",156,
GGNetwork,"gold soundz",257404486,46.0,2026-01-19 16:45,2026-01-19 18:45,229,4.0,H,No Limit,Super Turbo,55.00,36,6-Max Multi-Entry,USD,,7249,6,105.0,"Daily Hyper $50",44,
PokerStars,"lo-fi dream",3966199738,50.0,2026-01-19 16:15,2026-01-19 18:39,73,5.0,H,No Limit,Turbo,-55.00,28,Bounty Progressive-Bounty Multi-Entry,USD,,8654,8,,"Hot $55 [Progressive KO], $3K Gtd",6,
PokerStars,"lo-fi dream",3966199748,25.71,2026-01-19 16:35,2026-01-19 18:26,214,1.29,H,No Limit,Super Turbo,-27.00,201,6-Max Multi-Entry,USD,,6676,6,,"Hot Hyper $27, $5K Gtd",16,
GGNetwork,"gold soundz",257411179,49.68,2026-01-19 17:10,2026-01-19 18:19,296,4.32,H,No Limit,Normal,-54.00,,6-Max Bounty Multi-Entry,USD,,4188,6,,"Speed Racer Bounty $54 [10 BB]",123,
GGNetwork,"gold soundz",257334208,19.87,2026-01-19 12:15,2026-01-19 17:48,1292,1.73,H,No Limit,Turbo,-16.60,369,Bounty Deep-Stack Multi-Entry,USD,,19996,8,5.0,"Bounty Hunters Deepstack Turbo $21.60",232,
PokerStars,"lo-fi dream",3966199730,20.95,2026-01-19 15:35,2026-01-19 17:27,185,1.05,H,No Limit,Super Turbo,112.98,7,Multi-Entry,USD,,6744,7,134.98,"Hot Hyper $22, $4K Gtd",23,
GGNetwork,"gold soundz",257394932,19.87,2026-01-19 16:10,2026-01-19 17:24,567,1.73,H,No Limit,Normal,-21.60,,6-Max Bounty Multi-Entry,USD,,4464,6,,"Speed Racer Bounty $21.60 [10 BB]",228,
GGNetwork,"gold soundz",257096563,138.0,2026-01-18 14:00,2026-01-19 16:50,7777,12.0,H,No Limit,Normal,-150.00,4043,,USD,,96655,8,,"GGMasters $150, $1M GTD [2-Day Event]",,
GGNetwork,"gold soundz",257372431,46.0,2026-01-19 14:45,2026-01-19 16:48,225,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,7439,6,,"Daily Hyper $50",50,
GGNetwork,"gold soundz",257378896,29.44,2026-01-19 15:10,2026-01-19 16:27,439,2.56,H,No Limit,Normal,-32.00,,6-Max Bounty Multi-Entry,USD,,4653,6,,"Speed Racer Bounty $32 [10 BB]",167,
GGNetwork,"gold soundz",257356390,18.4,2026-01-19 13:45,2026-01-19 16:02,530,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,8262,6,,"Daily Hyper $20",119,
GGNetwork,"gold soundz",257341374,27.6,2026-01-19 12:45,2026-01-19 15:03,255,2.4,H,No Limit,Super Turbo,-30.00,,6-Max Multi-Entry,USD,,8319,6,,"Daily Hyper $30",45,
GGNetwork,"gold soundz",257347521,29.44,2026-01-19 13:10,2026-01-19 14:23,327,2.56,H,No Limit,Normal,63.48,27,6-Max Bounty Multi-Entry,USD,,4394,6,95.48,"Speed Racer Bounty $32 [10 BB]",110,
GGNetwork,"gold soundz",257457015,19.87,2026-01-19 12:30,2026-01-19 12:30,953,1.73,H,No Limit,Normal,-16.60,853,6-Max Bounty Multi-Entry,USD,,,6,5.0,"Daily Last Call $21.60 [Bounty Hyper]",,
GGNetwork,"gold soundz",256191659,99.36,2026-01-18 17:00,2026-01-19 03:07,6422,8.64,H,No Limit,Normal,-108.00,,Bounty Mystery-Bounty Multi-Entry,USD,,36452,8,,"$108 Sunday SNOWDOWN [Mystery]",3131,
GGNetwork,"gold soundz",248480112,184.0,2026-01-18 15:00,2026-01-19 02:20,2440,16.0,H,No Limit,Normal,-400.00,,6-Max Deep-Stack Multi-Entry,USD,,40849,6,,"#36: $200 Sunday Snowfall [6-Max]",1370,
PokerStars,"lo-fi dream",3958362086,50.0,2026-01-18 15:30,2026-01-19 01:37,3198,5.0,H,No Limit,Normal,61.46,74,Bounty Progressive-Bounty Multi-Entry,USD,,36451,7,116.46,"New Year Series 128-M: $55 NLHE [7-Max, Progressive KO], $175K Gtd",1017,84.37
PokerStars,"lo-fi dream",3958362086,50.0,2026-01-18 15:30,2026-01-19 01:37,3198,5.0,H,No Limit,Normal,61.46,4034,Bounty Progressive-Bounty Multi-Entry,USD,,36451,7,116.46,"New Year Series 128-M: $55 NLHE [7-Max, Progressive KO], $175K Gtd",1017,84.37
PokerStars,"lo-fi dream",3958362086,50.0,2026-01-18 15:30,2026-01-19 01:37,3198,5.0,H,No Limit,Normal,61.46,4198,Bounty Progressive-Bounty Multi-Entry,USD,,36451,7,116.46,"New Year Series 128-M: $55 NLHE [7-Max, Progressive KO], $175K Gtd",1017,84.37
GGNetwork,"gold soundz",256191670,70.84,2026-01-18 19:15,2026-01-19 01:29,2013,6.16,H,No Limit,Turbo,-27.66,439,Deep-Stack Multi-Entry,USD,,22492,7,49.34,"$77 Sunday Snowy Sevens Turbo",754,
GGNetwork,"gold soundz",257147477,49.68,2026-01-18 17:40,2026-01-19 01:27,1051,4.32,H,No Limit,Normal,-108.00,,Bounty Deep-Stack Multi-Entry,USD,,28020,8,,"Bounty Hunters Sunday Encore $54",183,
GGNetwork,"gold soundz",257117454,99.36,2026-01-18 15:30,2026-01-19 01:15,1550,8.64,H,No Limit,Normal,-108.00,,Bounty Multi-Entry,USD,,35124,8,,"Bounty Hunters Hundred Grand $108",427,
GGNetwork,"gold soundz",257992031,23.0,2026-01-18 16:00,2026-01-19 01:09,5183,2.0,H,No Limit,Normal,-25.00,,Deep-Stack Multi-Entry,USD,,32974,8,,"$25 Mini Sunday Winter CLASSIC",1504,
GGNetwork,"gold soundz",257178166,29.44,2026-01-18 20:15,2026-01-19 01:06,682,2.56,H,No Limit,Turbo,-23.87,92,Bounty Deep-Stack Multi-Entry,USD,,17468,8,8.13,"Bounty Hunters Deepstack Turbo $32",165,
GGNetwork,"gold soundz",257089880,49.68,2026-01-18 13:30,2026-01-19 00:53,14413,4.32,H,No Limit,Normal,311.66,590,Bounty Deep-Stack Multi-Entry,USD,,40999,8,365.66,"Bounty Hunters Sunday Main Event $54, $750K GTD",7788,
GGNetwork,"gold soundz",257191663,19.87,2026-01-18 21:45,2026-01-19 00:43,724,1.73,H,No Limit,Normal,-9.10,542,6-Max Bounty Multi-Entry,USD,,10718,6,12.5,"Bounty Hunters Hyper Special $21.60",222,
GGNetwork,"gold soundz",257165349,60.72,2026-01-18 19:05,2026-01-19 00:18,1522,5.28,H,No Limit,Turbo,-51.00,1167,6-Max Bounty Deep-Stack Multi-Entry,USD,,18813,6,15.0,"Sunday SUPER SIX Bounty Turbo $66",416,
PokerStars,"lo-fi dream",3965544289,31.43,2026-01-18 22:35,2026-01-19 00:13,118,1.57,H,No Limit,Super Turbo,-33.00,82,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,5898,6,,"Hotter Hyper $33 [Progressive KO], $4K Gtd",13,
PokerStars,"lo-fi dream",3958362075,50.0,2026-01-18 12:05,2026-01-19 00:12,3234,5.0,H,No Limit,Normal,-55.00,2916,Bounty Progressive-Bounty Multi-Entry,USD,,43638,8,,"New Year Series 124-M: $55 NLHE [Progressive KO, Warm-Up], $175K Gtd",1202,
GGNetwork,"gold soundz",257182917,46.0,2026-01-18 20:45,2026-01-19 00:12,579,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,12437,6,,"Sunday Hypersonic $50",180,
GGNetwork,"gold soundz",258004082,23.0,2026-01-18 18:00,2026-01-19 00:00,5100,2.0,H,No Limit,Turbo,5.00,1707,Bounty Multi-Entry,USD,,21639,8,30.0,"$25 Mini Sunday Heater [Bounty Turbo]",1436,
GGNetwork,"gold soundz",258003600,138.0,2026-01-18 12:00,2026-01-18 23:51,2208,12.0,H,No Limit,Normal,-150.00,,Deep-Stack Multi-Entry,USD,,42665,8,,"$150 Winter GRAND PRIX",1094,
GGNetwork,"gold soundz",257180554,19.87,2026-01-18 20:30,2026-01-18 23:45,1164,1.73,H,No Limit,Normal,-21.60,,6-Max Bounty Multi-Entry,USD,,11704,6,,"Sunday Last Call $21.60 [Bounty Hyper]",359,
PokerStars,"lo-fi dream",3958362099,50.0,2026-01-18 18:02,2026-01-18 23:39,2185,5.0,H,No Limit,Turbo,-110.00,752,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,20225,7,,"New Year Series 132-M: $55 NLHE [7-Max, Turbo, Mystery Bounty, Sunday Cooldown], $100K Gtd",637,
PokerStars,"lo-fi dream",3958362099,50.0,2026-01-18 18:02,2026-01-18 23:39,2185,5.0,H,No Limit,Turbo,-110.00,2685,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,20225,7,,"New Year Series 132-M: $55 NLHE [7-Max, Turbo, Mystery Bounty, Sunday Cooldown], $100K Gtd",637,
GGNetwork,"gold soundz",257191665,46.0,2026-01-18 21:45,2026-01-18 23:34,133,4.0,H,No Limit,Super Turbo,93.61,11,6-Max Multi-Entry,USD,,6569,6,143.61,"Daily Hyper $50",26,
PokerStars,"lo-fi dream",3965544272,20.95,2026-01-18 21:35,2026-01-18 23:25,237,1.05,H,No Limit,Super Turbo,-22.00,141,Multi-Entry,USD,,6623,7,,"Hotter Hyper $22, $5K Gtd",29,
GGNetwork,"gold soundz",257195171,49.68,2026-01-18 22:10,2026-01-18 23:24,305,4.32,H,No Limit,Normal,318.42,9,6-Max Bounty Multi-Entry,USD,,4452,6,372.42,"Speed Racer Bounty $54 [10 BB]",172,
GGNetwork,"gold soundz",257182918,27.6,2026-01-18 20:45,2026-01-18 23:05,333,2.4,H,No Limit,Super Turbo,-30.00,,6-Max Multi-Entry,USD,,8455,6,,"Sunday Hyper $30",68,
GGNetwork,"gold soundz",258003668,23.0,2026-01-18 12:00,2026-01-18 22:54,7600,2.0,H,No Limit,Normal,140.52,182,Deep-Stack Multi-Entry,USD,,39279,8,165.52,"$25 Mini Winter GRAND PRIX",2755,
GGNetwork,"gold soundz",258004160,46.0,2026-01-18 20:00,2026-01-18 22:54,1784,4.0,H,No Limit,Normal,-100.00,,6-Max Multi-Entry,USD,,10465,6,,"$50 Winter Tick Tock BOOM [Levels Decrease]",808,
PokerStars,"lo-fi dream",3963965291,24.55,2026-01-18 12:30,2026-01-18 22:49,2559,2.45,H,No Limit,Normal,-27.00,1789,Bounty Progressive-Bounty Multi-Entry,USD,,37153,8,,"$27 Sunday Eliminator [Progressive KO], $70K Gtd",667,
GGNetwork,"gold soundz",257172860,49.68,2026-01-18 19:45,2026-01-18 22:46,759,4.32,H,No Limit,Normal,-54.00,,6-Max Bounty Multi-Entry,USD,,10900,6,,"Bounty Hunters Sunday Hyper Special $54",138,
GGNetwork,"gold soundz",257161260,18.4,2026-01-18 18:45,2026-01-18 22:36,1936,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,13876,6,,"Sunday Hypersonic $20",564,
PokerStars,"lo-fi dream",3965544255,25.71,2026-01-18 20:35,2026-01-18 22:35,233,1.29,H,No Limit,Super Turbo,15.83,40,6-Max Multi-Entry,USD,,7200,6,42.83,"Hotter Hyper $27, $5K Gtd",15,
GGNetwork,"gold soundz",256191637,80.96,2026-01-18 13:00,2026-01-18 22:25,2039,7.04,H,No Limit,Normal,-88.00,,Multi-Entry,USD,,33943,8,,"$88 Sunday DOUBLE Eights [2-Stack]",701,
PokerStars,"lo-fi dream",3963965294,40.0,2026-01-18 13:30,2026-01-18 22:24,1195,4.0,H,No Limit,Normal,9.29,221,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,32063,8,53.29,"Red Lotus [Mystery Bounty] $44, $50K Gtd",289,
GGNetwork,"gold soundz",257186647,29.44,2026-01-18 21:10,2026-01-18 22:24,440,2.56,H,No Limit,Normal,-32.00,,6-Max Bounty Multi-Entry,USD,,4460,6,,"Speed Racer Bounty $32 [10 BB]",175,
GGNetwork,"gold soundz",257172870,18.4,2026-01-18 19:45,2026-01-18 22:20,850,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,9357,6,,"Sunday Hyper $20",175,
GGNetwork,"gold soundz",258003821,40.48,2026-01-18 12:30,2026-01-18 22:18,6191,3.52,H,No Limit,Normal,175.33,511,Bounty Deep-Stack Multi-Entry,USD,,35325,8,219.33,"$44 Bounty Frozen FORTY STACK",2088,
PokerStars,"lo-fi dream",3964931867,100.0,2026-01-18 12:30,2026-01-18 21:50,505,9.0,H,No Limit,Normal,-84.00,149,Bounty Progressive-Bounty Multi-Entry,USD,,33630,8,25.0,"Sunday StacKOsaurus $109 [8-Max, Progressive KO], $50K Gtd / Half Price Edition!",118,25.0
PokerStars,"lo-fi dream",3963965315,31.43,2026-01-18 19:02,2026-01-18 21:40,942,1.57,H,No Limit,Super Turbo,-33.00,679,6-Max Multi-Entry,USD,,9481,6,,"$33 Mini Sunday Supersonic [6-Max, Hyper-Turbo], $30K Gtd",239,
GGNetwork,"gold soundz",257177289,19.87,2026-01-18 20:10,2026-01-18 21:30,639,1.73,H,No Limit,Normal,-21.60,,6-Max Bounty Multi-Entry,USD,,4836,6,,"Speed Racer Bounty $21.60 [10 BB]",225,
GGNetwork,"gold soundz",257114041,49.68,2026-01-18 15:15,2026-01-18 21:04,1437,4.32,H,No Limit,Turbo,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,20942,8,,"Bounty Hunters Deepstack Turbo $54",287,
GGNetwork,"gold soundz",257161255,46.0,2026-01-18 18:45,2026-01-18 20:53,398,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,7737,6,,"Sunday Hyper $50",78,
GGNetwork,"gold soundz",257148616,18.4,2026-01-18 17:45,2026-01-18 20:25,1045,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,9645,6,,"Sunday Hyper $20",240,
GGNetwork,"gold soundz",257099964,29.44,2026-01-18 14:15,2026-01-18 20:21,1827,2.56,H,No Limit,Turbo,5.50,266,Bounty Deep-Stack Multi-Entry,USD,,21976,8,37.5,"Bounty Hunters Deepstack Turbo $32",304,
PokerStars,"lo-fi dream",3965544199,31.43,2026-01-18 17:35,2026-01-18 19:24,186,1.57,H,No Limit,Super Turbo,-33.00,167,6-Max Multi-Entry,USD,,6569,6,,"Hotter Hyper $33, $6K Gtd",20,
GGNetwork,"gold soundz",257135009,46.0,2026-01-18 16:45,2026-01-18 19:07,448,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,8576,6,,"Sunday Hyper $50",101,
GGNetwork,"gold soundz",257140700,49.68,2026-01-18 17:10,2026-01-18 18:30,402,4.32,H,No Limit,Normal,-54.00,,6-Max Bounty Multi-Entry,USD,,4821,6,,"Speed Racer Bounty $54 [10 BB]",142,
GGNetwork,"gold soundz",257107019,46.0,2026-01-18 14:45,2026-01-18 17:03,375,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,8331,6,,"Sunday Hyper $50",82,
GGNetwork,"gold soundz",257098794,49.68,2026-01-18 14:10,2026-01-18 15:23,479,4.32,H,No Limit,Normal,-54.00,,6-Max Bounty Multi-Entry,USD,,4413,6,,"Speed Racer Bounty $54 [10 BB]",177,
GGNetwork,"gold soundz",256141790,49.68,2026-01-14 22:15,2026-01-15 02:44,324,4.32,H,No Limit,Turbo,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,16174,8,,"Bounty Hunters Deepstack Turbo $54",85,
GGNetwork,"gold soundz",256153017,29.44,2026-01-14 23:45,2026-01-15 02:32,300,2.56,H,No Limit,Normal,-32.00,,6-Max Bounty Multi-Entry,USD,,10043,6,,"Bounty Hunters Hyper Special $32",93,
GGNetwork,"gold soundz",256191428,49.68,2026-01-14 17:30,2026-01-15 01:36,2103,4.32,H,No Limit,Normal,-36.50,659,Bounty Multi-Entry,USD,,29208,8,17.5,"$54 Bounty Snowball [Big Bounties]",788,
GGNetwork,"gold soundz",256153023,46.0,2026-01-14 23:45,2026-01-15 01:28,63,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,6189,6,,"Daily Hyper $50",20,
GGNetwork,"gold soundz",256155832,49.68,2026-01-15 00:10,2026-01-15 01:17,170,4.32,H,No Limit,Normal,-54.00,,6-Max Bounty Multi-Entry,USD,,4040,6,,"Speed Racer Bounty $54 [10 BB]",0,
GGNetwork,"gold soundz",256145722,18.4,2026-01-14 22:45,2026-01-15 00:43,228,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,7133,6,,"Daily Hyper $20",0,
PokerStars,"lo-fi dream",3963965003,20.0,2026-01-14 15:30,2026-01-15 00:29,1811,2.0,H,No Limit,Normal,-22.00,1645,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,32361,8,,"$22 Mini Wednesday Surprise [Mystery Bounty], $40K Gtd",593,
GGNetwork,"gold soundz",256148844,29.44,2026-01-14 23:10,2026-01-15 00:18,260,2.56,H,No Limit,Normal,-2.00,37,6-Max Bounty Multi-Entry,USD,,4091,6,30.0,"Speed Racer Bounty $32 [10 BB]",0,
PokerStars,"lo-fi dream",3963965876,31.43,2026-01-14 22:35,2026-01-15 00:09,97,1.57,H,No Limit,Super Turbo,-16.13,28,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,5662,6,16.87,"Hot Hyper $33 [Progressive KO], $2.5K Gtd",13,16.87
GGNetwork,"gold soundz",256128622,46.0,2026-01-14 20:45,2026-01-14 23:39,211,4.0,H,No Limit,Super Turbo,-100.00,,6-Max Multi-Entry,USD,,10455,6,,"Daily Hypersonic $50",66,
GGNetwork,"gold soundz",256064833,50.6,2026-01-14 16:05,2026-01-14 23:36,407,4.4,H,No Limit,Normal,-55.00,,Deep-Stack Multi-Entry,USD,,27075,8,,"Fifty Stack $55",120,
GGNetwork,"gold soundz",256137705,46.0,2026-01-14 21:45,2026-01-14 23:34,95,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,6547,6,,"Daily Hyper $50",21,
GGNetwork,"gold soundz",256126054,19.87,2026-01-14 20:30,2026-01-14 23:31,764,1.73,H,No Limit,Normal,44.19,56,6-Max Bounty Multi-Entry,USD,,10905,6,65.79,"Daily Last Call $21.60 [Bounty Hyper]",229,
GGNetwork,"gold soundz",256141115,9.94,2026-01-14 22:10,2026-01-14 23:26,404,0.86,H,No Limit,Normal,-10.80,,6-Max Bounty Multi-Entry,USD,,4560,6,,"Speed Racer Bounty $10.80 [10 BB]",206,
GGNetwork,"gold soundz",256191435,99.36,2026-01-14 18:00,2026-01-14 23:21,650,8.64,H,No Limit,Turbo,-191.00,397,Bounty Multi-Entry,USD,,19299,8,,"$108 Holiday Heater [Bounty Turbo]",133,
GGNetwork,"gold soundz",256033182,23.0,2026-01-14 14:00,2026-01-14 23:20,2407,2.0,H,No Limit,Normal,-25.00,1856,,USD,,33642,8,,"GGMasters Classic $25, $45K GTD",,
PokerStars,"lo-fi dream",3963965023,24.55,2026-01-14 19:20,2026-01-14 23:19,190,2.45,H,No Limit,Turbo,-20.86,109,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,14354,6,6.14,"$27 Pulsar [6-Max, Turbo, Progressive KO], $5K Gtd",22,6.14
PokerStars,"lo-fi dream",3963965864,20.95,2026-01-14 21:35,2026-01-14 23:09,140,1.05,H,No Limit,Super Turbo,230.81,4,Multi-Entry,USD,,5694,7,252.81,"Hot Hyper $22, $2.5K Gtd",8,
PokerStars,"lo-fi dream",3958361991,50.0,2026-01-14 13:30,2026-01-14 22:51,1285,5.0,H,No Limit,Normal,-55.00,811,Bounty Progressive-Bounty Multi-Entry,USD,,33714,7,,"New Year Series 97-M: $55 NLHE [7-Max, Progressive KO, Single Re-entry], $75K Gtd",334,
GGNetwork,"gold soundz",256191444,46.0,2026-01-14 20:00,2026-01-14 22:49,972,4.0,H,No Limit,Normal,51.47,118,6-Max Multi-Entry,USD,,10188,6,101.47,"$50 Winter Tick Tock BOOM [Levels Decrease]",432,
GGNetwork,"gold soundz",256025980,49.68,2026-01-14 13:30,2026-01-14 22:47,4159,4.32,H,No Limit,Normal,14.01,688,Bounty Deep-Stack Multi-Entry,USD,,33463,8,68.01,"Bounty Hunters Daily Main $54",1803,
PokerStars,"lo-fi dream",3958361996,50.0,2026-01-14 14:30,2026-01-14 22:47,1775,5.0,H,No Limit,Normal,-85.00,1296,Bounty Progressive-Bounty Multi-Entry,USD,,29857,8,,"New Year Series 98-M: $55 NLHE [Progressive KO, Mini Bounty Builder HR], $100K Gtd",649,25.0
PokerStars,"lo-fi dream",3958361996,50.0,2026-01-14 14:30,2026-01-14 22:47,1775,5.0,H,No Limit,Normal,-85.00,2262,Bounty Progressive-Bounty Multi-Entry,USD,,29857,8,,"New Year Series 98-M: $55 NLHE [Progressive KO, Mini Bounty Builder HR], $100K Gtd",649,25.0
GGNetwork,"gold soundz",256128630,27.6,2026-01-14 20:45,2026-01-14 22:39,175,2.4,H,No Limit,Super Turbo,-30.00,,6-Max Multi-Entry,USD,,6892,6,,"Daily Hyper $30",43,
GGNetwork,"gold soundz",256117519,49.68,2026-01-14 19:45,2026-01-14 22:37,385,4.32,H,No Limit,Normal,-54.00,,6-Max Bounty Multi-Entry,USD,,10366,6,,"Bounty Hunters Hyper Special $54",100,
GGNetwork,"gold soundz",256191426,70.84,2026-01-14 17:00,2026-01-14 22:29,817,6.16,H,No Limit,Turbo,-154.00,,Deep-Stack Multi-Entry,USD,,19797,7,,"$77 Snowy Sevens Turbo",269,
PokerStars,"lo-fi dream",3958362002,9.8,2026-01-14 17:05,2026-01-14 22:28,2619,1.2,H,No Limit,Turbo,-11.00,2685,Bounty Progressive-Bounty Multi-Entry,USD,,19434,5,,"New Year Series 100-L: $11 NLHE [5-Max, Turbo, Progressive KO], $30K Gtd",1114,
GGNetwork,"gold soundz",256191404,80.96,2026-01-14 13:00,2026-01-14 22:18,753,7.04,H,No Limit,Normal,-88.00,,Multi-Entry,USD,,33515,8,,"$88 Double Eights [2-Stack]",257,
GGNetwork,"gold soundz",256132632,29.44,2026-01-14 21:10,2026-01-14 22:17,223,2.56,H,No Limit,Normal,-32.00,,6-Max Bounty Multi-Entry,USD,,4075,6,,"Speed Racer Bounty $32 [10 BB]",118,
GGNetwork,"gold soundz",256104469,18.4,2026-01-14 18:45,2026-01-14 22:11,933,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,12381,6,,"Daily Hypersonic $20",286,
GGNetwork,"gold soundz",256005032,23.0,2026-01-14 12:00,2026-01-14 22:06,4980,2.0,H,No Limit,Normal,-25.00,3806,Bounty,USD,,36415,8,,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"gold soundz",256117511,18.4,2026-01-14 19:45,2026-01-14 22:03,375,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,8285,6,,"Daily Hyper $20",94,
GGNetwork,"gold soundz",256013032,40.48,2026-01-14 12:35,2026-01-14 21:47,1557,3.52,H,No Limit,Normal,-34.00,762,Bounty Deep-Stack Multi-Entry,USD,,33151,8,10.0,"Bounty Hunters Forty Stack $44",446,
PokerStars,"lo-fi dream",3963965839,15.5,2026-01-14 19:35,2026-01-14 21:28,267,1.0,H,No Limit,Super Turbo,45.19,15,Bounty Progressive-Bounty Multi-Entry,USD,,6792,7,61.69,"Hot Hyper $16.50 [Progressive KO], $4K Gtd",24,36.56
GGNetwork,"gold soundz",256122426,19.87,2026-01-14 20:10,2026-01-14 21:26,390,1.73,H,No Limit,Normal,48.89,39,6-Max Bounty Multi-Entry,USD,,4587,6,70.49,"Speed Racer Bounty $21.60 [10 BB]",159,
PokerStars,"lo-fi dream",3958361988,30.0,2026-01-14 12:30,2026-01-14 21:14,1397,3.0,H,No Limit,Normal,-66.00,426,Deep-Stack Multi-Entry,USD,,31445,8,,"New Year Series 96-M: $33 NLHE [Deep Stack], $50K Gtd",495,
PokerStars,"lo-fi dream",3958361988,30.0,2026-01-14 12:30,2026-01-14 21:14,1397,3.0,H,No Limit,Normal,-66.00,1120,Deep-Stack Multi-Entry,USD,,31445,8,,"New Year Series 96-M: $33 NLHE [Deep Stack], $50K Gtd",495,
PokerStars,"lo-fi dream",3963965823,30.0,2026-01-14 18:15,2026-01-14 21:10,89,3.0,H,No Limit,Turbo,-33.00,24,Multi-Entry,USD,,10542,8,,"Hot $33, $2K Gtd",13,
GGNetwork,"gold soundz",256191401,40.48,2026-01-14 12:00,2026-01-14 21:06,1409,3.52,H,No Limit,Normal,-44.00,,Deep-Stack Multi-Entry,USD,,32799,8,,"$44 Frost Forty Stack",542,
PokerStars,"lo-fi dream",3963965024,52.38,2026-01-14 19:02,2026-01-14 21:04,251,2.62,H,No Limit,Super Turbo,-55.00,235,6-Max Multi-Entry,USD,,7358,6,,"$55 Daily Supersonic [6-Max, Hyper-Turbo], $15K Gtd",65,
GGNetwork,"gold soundz",256104466,46.0,2026-01-14 18:45,2026-01-14 20:53,182,4.0,H,No Limit,Super Turbo,-50.00,,6-Max Multi-Entry,USD,,7683,6,,"Daily Hyper $50",48,
PokerStars,"lo-fi dream",3963964992,24.55,2026-01-14 12:30,2026-01-14 20:41,904,2.45,H,No Limit,Normal,-27.00,750,Bounty Progressive-Bounty Multi-Entry,USD,,29473,8,,"$27 Daily Eliminator [Progressive KO], $25K Gtd",199,
GGNetwork,"gold soundz",248480102,23.0,2026-01-14 15:00,2026-01-14 20:34,4191,2.0,H,No Limit,Normal,-17.50,3185,6-Max Bounty Deep-Stack Multi-Entry,USD,,20071,6,7.5,"#32: $25 Bounty Takedown [25 BB]",2028,
