Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559349,27.0,2026-02-12 17:30,2026-02-12 23:36,372,3.0,H,No Limit,Normal,-30.00,220,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,21969,8,,"Mystery Bounty Fever €30 / €12,000 Gtd",121,
PartyPoker,"LiliKK",418783942,50.0,2026-02-12 16:05,2026-02-12 23:19,284,5.0,H,No Limit,Normal,-55.00,186,Bounty Multi-Entry,USD,,26037,9,,"The Super $55: $15,000 Gtd",39,
PokerStars,"KKarlinhos",3972618414,9.8,2026-02-12 18:02,2026-02-12 23:02,1778,1.2,H,No Limit,Turbo,-11.00,1719,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,18012,8,,"$11 Mini Daily Cooldown [Turbo, Mystery Bounty], $20K Gtd",676,
PokerStars,"KKarlinhos",3969272864,50.0,2026-02-12 14:30,2026-02-12 22:58,1841,5.0,H,No Limit,Normal,-55.00,1813,Bounty Progressive-Bounty Multi-Entry,USD,,30480,8,,"SCOOP Warm-Up 49-M: $55 NLHE [Progressive KO, Big Knockouts, Mini Bounty Builder HR], $100K Gtd",667,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559717,18.0,2026-02-12 19:30,2026-02-12 22:54,178,2.0,H,No Limit,Turbo,-20.00,67,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,12290,6,,"Ultra KO €20 [Turbo] / €2,000 Gtd",35,
PokerStars,"KKarlinhos",3972618411,30.0,2026-02-12 17:30,2026-02-12 22:46,449,3.0,H,No Limit,Normal,35.91,31,Bounty Progressive-Bounty Multi-Entry,USD,,18961,8,68.91,"Meteor $33 [8-Max, Progressive KO], $15K Gtd / New Tournament!",55,22.5
PokerStars,"KKarlinhos",3972618422,24.55,2026-02-12 19:20,2026-02-12 22:45,197,2.45,H,No Limit,Turbo,-27.00,153,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,12355,6,,"$27 Pulsar [6-Max, Turbo, Progressive KO], $5K Gtd",43,
PartyPoker,"LiliKK",418782663,20.0,2026-02-12 19:00,2026-02-12 22:40,74,2.0,H,No Limit,Normal,-17.00,23,Bounty Multi-Entry,USD,,13225,7,5.0,"Bounty Hunter 7-Max: $1.5K Gtd",8,5.0
PokerStars,"KKarlinhos",3972618407,40.0,2026-02-12 16:30,2026-02-12 22:35,341,4.0,H,No Limit,Normal,-34.00,109,Bounty Progressive-Bounty Multi-Entry,USD,,21904,8,10.0,"Cosmic $44 [8-Max, Progressive KO], $15K Gtd / New Tournament!",45,10.0
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559340,18.0,2026-02-12 15:30,2026-02-12 22:33,935,2.0,H,No Limit,Normal,-20.00,424,6-Max Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,25389,6,,"Mega Mystery Bounty €20 / €20,000 Gtd",404,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559344,45.0,2026-02-12 16:15,2026-02-12 22:32,223,5.0,H,No Limit,Normal,-50.00,159,Bounty Progressive-Bounty Multi-Entry,EUR,,22629,8,,"Cryptic €50 / €10,000 Gtd",66,
PokerStars,"KKarlinhos",3972618402,9.8,2026-02-12 14:30,2026-02-12 22:24,1986,1.2,H,No Limit,Normal,-11.00,1600,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,28451,8,,"Mystery Bounty $11, $25K Gtd",596,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559357,45.0,2026-02-12 19:00,2026-02-12 22:03,54,5.0,H,No Limit,Turbo,-50.00,58,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,10982,6,,"Bounty Builder €50 / €1,500 Gtd",9,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559345,18.0,2026-02-12 16:30,2026-02-12 21:52,272,2.0,H,No Limit,Normal,-15.50,245,Bounty Progressive-Bounty Multi-Entry,EUR,,19338,8,4.5,"Storm €20 / €5,000 Gtd",43,4.5
PartyPoker,"LiliKK",418783949,30.0,2026-02-12 17:05,2026-02-12 21:42,195,3.0,H,No Limit,Normal,-10.50,45,Bounty Multi-Entry,USD,,16633,7,22.5,"Daily Legends Gladiator: $5K Gtd",26,22.5
PartyPoker,"LiliKK",418784176,50.0,2026-02-12 19:05,2026-02-12 21:30,66,5.0,H,No Limit,Turbo,-55.00,46,Bounty Progressive-Bounty Multi-Entry,USD,,8706,7,,"Daily Legends 6-Max PKO Turbo: $3K Gtd",8,
PokerStars,"KKarlinhos",3974101427,15.5,2026-02-12 19:35,2026-02-12 21:27,320,1.0,H,No Limit,Super Turbo,-16.50,296,Bounty Progressive-Bounty Multi-Entry,USD,,6772,7,,"Hot Hyper $16.50 [Progressive KO], $5K Gtd",35,
PartyPoker,"LiliKK",418786525,50.0,2026-02-12 18:00,2026-02-12 21:19,32,5.0,H,No Limit,Normal,-42.50,14,Bounty Multi-Entry,USD,,11984,7,12.5,"Bounty Hunter 6-Max: $2K Gtd",1,12.5
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559339,45.0,2026-02-12 15:00,2026-02-12 21:12,173,5.0,H,No Limit,Normal,-38.75,107,Bounty Progressive-Bounty Multi-Entry,EUR,,22372,8,11.25,"Thunder €50 / €7,000 Gtd",22,11.25
PokerStars,"KKarlinhos",3974101380,20.0,2026-02-12 17:15,2026-02-12 21:08,383,2.0,H,No Limit,Turbo,-22.00,211,Bounty Progressive-Bounty Multi-Entry,USD,,14007,8,,"Hot $22 [Progressive KO], $7K Gtd",50,
PartyPoker,"LiliKK",418786728,31.5,2026-02-12 19:45,2026-02-12 21:05,30,1.5,H,No Limit,Super Turbo,-33.00,24,Bounty Multi-Entry,USD,,4836,7,,"Bounty Hunter 6-Max Hyper: $1K Gtd",2,
PartyPoker,"LiliKK",418784372,20.0,2026-02-12 15:05,2026-02-12 21:04,411,2.0,H,No Limit,Normal,15.50,85,Bounty Multi-Entry,USD,,21538,9,37.5,"Daily Legends Predator: $8K Gtd",58,37.5
PokerStars,"KKarlinhos",3974103004,15.5,2026-02-12 18:45,2026-02-12 20:25,156,1.0,H,No Limit,Super Turbo,-16.50,174,Bounty Progressive-Bounty Multi-Entry,USD,,6016,8,,"Bounty Adrenaline $16.50 (Short: 10BB), $2K Gtd",55,
PartyPoker,"LiliKK",418784218,100.0,2026-02-12 15:05,2026-02-12 19:16,56,9.0,H,No Limit,Normal,79.80,6,Bounty Multi-Entry,USD,,15057,9,188.8,"Daily Legends Centurion: $5K Gtd",11,112.5
PartyPoker,"LiliKK",418784218,100.0,2026-02-12 15:05,2026-02-12 19:16,56,9.0,H,No Limit,Normal,79.80,67,Bounty Multi-Entry,USD,,15057,9,188.8,"Daily Legends Centurion: $5K Gtd",11,112.5
PokerStars,"KKarlinhos",3974101346,30.0,2026-02-12 15:15,2026-02-12 17:51,104,3.0,H,No Limit,Turbo,-10.50,26,Bounty Progressive-Bounty Multi-Entry,USD,,9375,8,22.5,"Hot $33 [Progressive KO], $3K Gtd",9,22.5
PokerStars,"KKarlinhos",3972618404,50.0,2026-02-12 15:15,2026-02-12 17:45,77,5.0,H,No Limit,Turbo,-30.00,80,Bounty Progressive-Bounty Rush Multi-Entry Shootout Heads-Up,USD,,9027,2,25.0,"$55 Daily Duel [Heads-Up, Turbo, Zoom, Progressive Total KO], $5K Gtd",37,25.0
PartyPoker,"LiliKK",418782971,52.5,2026-02-12 14:45,2026-02-12 15:46,17,2.5,H,No Limit,Super Turbo,-55.00,17,Bounty Multi-Entry,USD,,3667,7,,"Bounty Hunter 6-Max Hyper: $1K Gtd",1,
PokerStars,"KKarlinhos",3974262264,14.71,2026-02-12 15:11,2026-02-12 15:17,16,0.29,H,No Limit,Super Turbo,2.36,3,Satellite Shootout,USD,,378,4,17.36,"SCOOP Warm-Up 50-L: $109 NLHE [Thursday Thrill] Sat: $15.00 NLHE [Hyper-Turbo, 2x-Shootout], 2 Seats",,
PokerStars,"KKarlinhos",3972620463,20.0,2026-02-09 18:30,2026-02-10 00:13,441,2.0,H,No Limit,Normal,-22.00,143,Bounty Progressive-Bounty Multi-Entry,USD,,20624,8,,"Bounty Builder $22, $10K Gtd",90,
PokerStars,"KKarlinhos",3969272835,9.8,2026-02-09 18:05,2026-02-10 00:00,3633,1.2,H,No Limit,Turbo,-11.00,1371,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,21300,8,,"SCOOP Warm-Up 40-L: $11 NLHE [Turbo, Mystery Bounty], $40K Gtd",1865,
PokerStars,"KKarlinhos",3972618182,20.0,2026-02-09 16:02,2026-02-09 23:53,783,2.0,H,No Limit,Normal,-22.00,681,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,28301,6,,"$22 Mini Monday 6-Max [Progressive KO], $20K Gtd",210,
PokerStars,"KKarlinhos",3969272836,100.0,2026-02-09 18:05,2026-02-09 23:33,564,9.0,H,No Limit,Turbo,-109.00,647,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,19691,8,,"SCOOP Warm-Up 40-H: $109 NLHE [Turbo, Mystery Bounty], $60K Gtd",186,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559169,27.0,2026-02-09 17:30,2026-02-09 23:22,314,3.0,H,No Limit,Normal,-60.00,97,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,21150,8,,"Mystery Bounty Fever €30 / €12,000 Gtd",104,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559169,27.0,2026-02-09 17:30,2026-02-09 23:22,314,3.0,H,No Limit,Normal,-60.00,336,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,21150,8,,"Mystery Bounty Fever €30 / €12,000 Gtd",104,
PokerStars,"KKarlinhos",3972619322,20.0,2026-02-09 20:15,2026-02-09 23:20,169,2.0,H,No Limit,Turbo,312.13,4,Bounty Progressive-Bounty Multi-Entry,USD,,11158,8,334.13,"Hot $22 [Progressive KO], $3K Gtd",24,174.99
PartyPoker,"LiliKK",418783940,50.0,2026-02-09 16:05,2026-02-09 23:19,369,5.0,H,No Limit,Normal,755.57,6,Bounty Multi-Entry,USD,,26078,9,810.57,"The Super $55: $20,000 Gtd",83,507.02
PartyPoker,"LiliKK",418783940,50.0,2026-02-09 16:05,2026-02-09 23:19,369,5.0,H,No Limit,Normal,755.57,417,Bounty Multi-Entry,USD,,26078,9,810.57,"The Super $55: $20,000 Gtd",83,507.02
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559606,18.0,2026-02-09 19:30,2026-02-09 23:01,154,2.0,H,No Limit,Turbo,181.96,6,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,12679,6,201.96,"Ultra KO €20 [Turbo] / €2,000 Gtd",32,181.5
PokerStars,"KKarlinhos",3972618190,30.0,2026-02-09 17:30,2026-02-09 22:44,479,3.0,H,No Limit,Normal,-18.00,117,Bounty Progressive-Bounty Multi-Entry,USD,,18890,8,15.0,"Meteor $33 [8-Max, Progressive KO], $15K Gtd / New Tournament!",68,15.0
PartyPoker,"LiliKK",418782839,20.0,2026-02-09 20:15,2026-02-09 22:38,58,2.0,H,No Limit,Turbo,-22.00,54,Bounty Multi-Entry,USD,,8592,7,,"Bounty Hunter 7-Max Turbo: $1K Gtd",13,
PokerStars,"KKarlinhos",3972618185,40.0,2026-02-09 16:30,2026-02-09 22:37,419,4.0,H,No Limit,Normal,-44.00,142,Bounty Progressive-Bounty Multi-Entry,USD,,22037,8,,"Cosmic $44 [8-Max, Progressive KO], $20K Gtd / New Tournament!",76,
PokerStars,"KKarlinhos",3972618199,24.55,2026-02-09 19:20,2026-02-09 22:34,178,2.45,H,No Limit,Turbo,-54.00,117,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,11648,6,,"$27 Pulsar [6-Max, Turbo, Progressive KO], $5K Gtd",32,
PokerStars,"KKarlinhos",3972618199,24.55,2026-02-09 19:20,2026-02-09 22:34,178,2.45,H,No Limit,Turbo,-54.00,181,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,11648,6,,"$27 Pulsar [6-Max, Turbo, Progressive KO], $5K Gtd",32,
PartyPoker,"LiliKK",418782659,20.0,2026-02-09 19:00,2026-02-09 22:32,73,2.0,H,No Limit,Normal,-44.00,35,Bounty Multi-Entry,USD,,12715,7,,"Bounty Hunter 7-Max: $1.5K Gtd",6,
PartyPoker,"LiliKK",418782659,20.0,2026-02-09 19:00,2026-02-09 22:32,73,2.0,H,No Limit,Normal,-44.00,71,Bounty Multi-Entry,USD,,12715,7,,"Bounty Hunter 7-Max: $1.5K Gtd",6,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559163,45.0,2026-02-09 16:15,2026-02-09 22:19,200,5.0,H,No Limit,Normal,-50.00,136,Bounty Progressive-Bounty Multi-Entry,EUR,,21872,8,,"Cryptic €50 / €10,000 Gtd",60,
PartyPoker,"LiliKK",418783946,30.0,2026-02-09 17:05,2026-02-09 22:10,191,3.0,H,No Limit,Normal,-33.00,154,Bounty Multi-Entry,USD,,18315,7,,"Daily Legends Gladiator: $6K Gtd",23,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559159,18.0,2026-02-09 15:30,2026-02-09 22:08,932,2.0,H,No Limit,Normal,-20.00,770,6-Max Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,23928,6,,"Mega Mystery Bounty €20 / €20,000 Gtd",415,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559158,45.0,2026-02-09 15:00,2026-02-09 21:09,152,5.0,H,No Limit,Normal,177.00,5,Bounty Progressive-Bounty Multi-Entry,EUR,,22161,8,227.0,"Thunder €50 / €7,000 Gtd",30,37.96
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3972559158,45.0,2026-02-09 15:00,2026-02-09 21:09,152,5.0,H,No Limit,Normal,177.00,156,Bounty Progressive-Bounty Multi-Entry,EUR,,22161,8,227.0,"Thunder €50 / €7,000 Gtd",30,37.96
PartyPoker,"LiliKK",418784172,50.0,2026-02-09 19:05,2026-02-09 21:06,66,5.0,H,No Limit,Turbo,-36.25,19,Bounty Progressive-Bounty Multi-Entry,USD,,7301,7,18.75,"Daily Legends 6-Max PKO Turbo: $4K Gtd",7,18.75
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3967126311,45.0,2026-02-08 16:00,2026-02-09 20:53,2413,5.0,H,No Limit,Normal,-50.00,1346,6-Max Bounty Multi-Entry,EUR,,103981,6,,"MicroMillions-152: €50 MAIN EVENT [Mystery Bounty, 6-Max], €150,000 guaranteed",1085,
PartyPoker,"LiliKK",418784368,20.0,2026-02-09 15:05,2026-02-09 20:35,455,2.0,H,No Limit,Normal,-22.00,190,Bounty Multi-Entry,USD,,19840,9,,"Daily Legends Predator: $10K Gtd",70,
PartyPoker,"LiliKK",418635791,100.0,2026-02-08 16:05,2026-02-09 19:35,700,9.0,H,No Limit,Normal,8.77,115,Bounty Multi-Entry,USD,,99044,8,117.77,"The Sunday Party: $80,000 Gtd [2-Day Event]",113,
PokerStars,"KKarlinhos",3972619263,50.0,2026-02-09 16:15,2026-02-09 18:36,69,5.0,H,No Limit,Turbo,-55.00,24,Bounty Progressive-Bounty Multi-Entry,USD,,8493,8,,"Hot $55 [Progressive KO], $3K Gtd",13,
PokerStars,"KKarlinhos",3972618181,50.0,2026-02-09 15:15,2026-02-09 18:10,79,5.0,H,No Limit,Turbo,-55.00,52,Bounty Progressive-Bounty Rush Multi-Entry Shootout Heads-Up,USD,,10527,2,,"$55 Daily Duel [Heads-Up, Turbo, Zoom, Progressive Total KO], $5K Gtd",42,
PokerStars,"KKarlinhos",3972619248,30.0,2026-02-09 15:15,2026-02-09 17:53,134,3.0,H,No Limit,Turbo,-25.50,33,Bounty Progressive-Bounty Multi-Entry,USD,,9534,8,7.5,"Hot $33 [Progressive KO], $4K Gtd",11,7.5
PartyPoker,"LiliKK",418784389,31.5,2026-02-09 15:45,2026-02-09 17:08,22,1.5,H,No Limit,Super Turbo,-25.13,11,Bounty Multi-Entry,USD,,4973,7,7.87,"Bounty Hunter 6-Max Hyper: $750 Gtd",3,7.87
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3967126312,90.0,2026-02-08 16:00,2026-02-09 00:24,1207,10.0,H,No Limit,Normal,587.78,47,Bounty Progressive-Bounty Multi-Entry,EUR,,30268,8,687.78,"MicroMillions-153: €100 Sunday Special [Progressive KO, 8-Max], €100,000 guaranteed",190,485.14
PokerStars,"KKarlinhos",3969272816,50.0,2026-02-08 14:30,2026-02-08 22:59,3762,5.0,H,No Limit,Normal,240.15,163,Bounty Progressive-Bounty Multi-Entry,USD,,30558,8,295.15,"SCOOP Warm-Up 32-M: $55 NLHE [Progressive KO, Mini Bounty Builder HR], $250K Gtd",1356,187.5
PokerStars,"KKarlinhos",3970440383,30.0,2026-02-08 17:30,2026-02-08 22:55,620,3.0,H,No Limit,Normal,-25.50,268,Bounty Progressive-Bounty Multi-Entry,USD,,19501,8,7.5,"Meteor $33 [8-Max, Progressive KO], $20K Gtd / New Tournament!",77,7.5
PokerStars,"KKarlinhos",3970440373,40.0,2026-02-08 13:30,2026-02-08 22:34,1024,4.0,H,No Limit,Normal,-44.00,976,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,32680,8,,"Red Lotus [Mystery Bounty] $44, $50K Gtd",264,
PartyPoker,"LiliKK",418636138,50.0,2026-02-08 14:05,2026-02-08 22:32,560,5.0,H,No Limit,Normal,-42.50,177,Bounty Mystery-Bounty Multi-Entry,USD,,30430,9,12.5,"The Super $55 Early Mystery: $40,000 Gtd [MB starts when LR ends]",132,12.5
PokerStars,"KKarlinhos",3970440379,40.0,2026-02-08 16:30,2026-02-08 22:18,516,4.0,H,No Limit,Normal,-34.00,127,Bounty Progressive-Bounty Multi-Entry,USD,,20904,8,10.0,"Cosmic $44 [8-Max, Progressive KO], $25K Gtd / New Tournament!",68,10.0
PartyPoker,"LiliKK",418634762,200.0,2026-02-08 15:05,2026-02-08 22:15,70,15.0,H,No Limit,Normal,-215.00,32,Bounty Multi-Entry,USD,,25821,9,,"The Super $215: $15,000 Gtd",10,
PartyPoker,"LiliKK",418635792,30.0,2026-02-08 17:05,2026-02-08 22:05,203,3.0,H,No Limit,Normal,31.30,30,Bounty Multi-Entry,USD,,18036,7,64.3,"Daily Legends Gladiator: $6K Gtd",27,30.0
PartyPoker,"LiliKK",418635347,50.0,2026-02-08 19:05,2026-02-08 21:44,104,5.0,H,No Limit,Turbo,-55.00,75,Bounty Progressive-Bounty Multi-Entry,USD,,9557,7,,"Daily Legends 6-Max PKO Turbo: $6K Gtd",14,
PartyPoker,"LiliKK",418638387,50.0,2026-02-08 18:00,2026-02-08 21:28,47,5.0,H,No Limit,Normal,323.74,3,Bounty Multi-Entry,USD,,12518,7,378.74,"Bounty Hunter 6-Max: $2K Gtd",6,182.02
PartyPoker,"LiliKK",418634763,30.0,2026-02-08 15:05,2026-02-08 21:28,547,3.0,H,No Limit,Normal,-58.50,346,Bounty Multi-Entry,USD,,22972,9,,"The Super $33: $20,000 Gtd",72,7.5
PartyPoker,"LiliKK",418634763,30.0,2026-02-08 15:05,2026-02-08 21:28,547,3.0,H,No Limit,Normal,-58.50,585,Bounty Multi-Entry,USD,,22972,9,,"The Super $33: $20,000 Gtd",72,7.5
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3967126307,18.0,2026-02-08 14:00,2026-02-08 21:01,1614,2.0,H,No Limit,Normal,-20.00,798,6-Max Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,25295,6,,"MicroMillions-148: €20 Mega Mystery [Mystery Bounty, 6-Max], €30,000 guaranteed",609,
PokerStars,"KKarlinhos",3971967051,30.0,2026-02-08 15:15,2026-02-08 18:14,105,3.0,H,No Limit,Turbo,36.46,10,Bounty Progressive-Bounty Multi-Entry,USD,,10740,8,69.46,"Hotter $33 [Progressive KO], $3K Gtd",11,30.0
PartyPoker,"LiliKK",418634825,50.0,2026-02-08 15:15,2026-02-08 17:14,19,5.0,H,No Limit,Turbo,405.52,1,Bounty Multi-Entry,USD,,7182,7,460.52,"Bounty Hunter 7-Max Turbo: $1K Gtd",3,265.63
PartyPoker,"LiliKK",418634622,30.0,2026-02-08 14:45,2026-02-08 15:49,26,3.0,H,No Limit,Super Turbo,182.00,1,Satellite Multi-Entry,USD,,3843,7,215.0,"Super $215 Satellite: 5 x $215 Gtd",4,
PokerStars,"KKarlinhos",3970440214,50.0,2026-02-06 14:30,2026-02-06 23:28,1458,5.0,H,No Limit,Normal,207.27,110,Bounty Progressive-Bounty Multi-Entry,USD,,32317,8,262.27,"$55 Mini Bounty Builder HR [Progressive KO], $80K Gtd / Adjusted Structure!",537,181.25
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3967126287,18.0,2026-02-06 16:30,2026-02-06 23:26,1421,2.0,H,No Limit,Normal,-20.00,1460,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,25018,8,,"MicroMillions-131: €20 Storm [Mystery Bounty, 8-Max], €30,000 guaranteed",583,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3970424905,90.0,2026-02-06 17:00,2026-02-06 23:23,239,10.0,H,No Limit,Normal,-100.00,221,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,23012,6,,"Night on Stars Progressive KO €100 [6-Max] / €20,000 Gtd",39,
PartyPoker,"LiliKK",418634935,50.0,2026-02-06 16:05,2026-02-06 23:07,312,5.0,H,No Limit,Normal,-5.00,124,Bounty Multi-Entry,USD,,25356,9,50.0,"The Super $55: $20,000 Gtd",76,50.0
PokerStars,"KKarlinhos",3970440223,30.0,2026-02-06 17:30,2026-02-06 22:40,545,3.0,H,No Limit,Normal,-33.00,429,Bounty Progressive-Bounty Multi-Entry,USD,,18657,8,,"Meteor $33 [8-Max, Progressive KO], $15K Gtd / New Tournament!",75,
PokerStars,"KKarlinhos",3970440219,40.0,2026-02-06 16:30,2026-02-06 22:34,487,4.0,H,No Limit,Normal,-44.00,181,Bounty Progressive-Bounty Multi-Entry,USD,,21875,8,,"Cosmic $44 [8-Max, Progressive KO], $20K Gtd / New Tournament!",88,
PokerStars,"KKarlinhos",3971968808,14.7,2026-02-06 15:30,2026-02-06 22:19,1135,1.8,H,No Limit,Normal,-16.50,1191,Bounty Progressive-Bounty Multi-Entry,USD,,24586,8,,"Bounty Builder $16.50, $18K Gtd",186,
PartyPoker,"LiliKK",418635796,30.0,2026-02-06 17:05,2026-02-06 22:18,208,3.0,H,No Limit,Normal,-33.00,200,Bounty Multi-Entry,USD,,18798,7,,"Daily Legends Gladiator: $6K Gtd",30,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3967126283,27.0,2026-02-06 15:00,2026-02-06 21:32,807,3.0,H,No Limit,Normal,570.00,193,6-Max Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,23557,6,600.0,"MicroMillions-127: €30 Mega Mystery [Mystery Bounty, 6-Max], €20,000 guaranteed",277,600.0
PokerStars,"KKarlinhos",3970440211,20.0,2026-02-06 14:02,2026-02-06 20:44,930,2.0,H,No Limit,Normal,-44.00,695,6-Max Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,24168,6,,"$22 Friday Chameleon [6-Max, Mystery Quarter, Win The Button], $20K Gtd",297,
PokerStars,"KKarlinhos",3970440211,20.0,2026-02-06 14:02,2026-02-06 20:44,930,2.0,H,No Limit,Normal,-44.00,840,6-Max Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,24168,6,,"$22 Friday Chameleon [6-Max, Mystery Quarter, Win The Button], $20K Gtd",297,
PokerStars,"KKarlinhos",3971967093,20.0,2026-02-06 17:15,2026-02-06 20:41,460,2.0,H,No Limit,Turbo,61.37,48,Bounty Progressive-Bounty Multi-Entry,USD,,12419,8,83.37,"Hot $22 [Progressive KO], $8K Gtd",66,61.25
PartyPoker,"LiliKK",418636219,20.0,2026-02-06 15:05,2026-02-06 20:40,415,2.0,H,No Limit,Normal,-12.00,200,Bounty Multi-Entry,USD,,20104,9,10.0,"Daily Legends Predator: $10K Gtd",70,10.0
PokerStars,"KKarlinhos",3970440217,75.0,2026-02-06 15:30,2026-02-06 19:54,214,7.0,H,No Limit,Turbo,284.50,13,Bounty Progressive-Bounty Multi-Entry,USD,,15889,7,366.5,"Fast Friday $82 [7-Max, Progressive KO], $15K Gtd",48,220.3
PartyPoker,"LiliKK",418636030,100.0,2026-02-06 15:05,2026-02-06 19:24,53,9.0,H,No Limit,Normal,-109.00,31,Bounty Multi-Entry,USD,,15532,9,,"Daily Legends Centurion: $5K Gtd",6,
PokerStars,"KKarlinhos",3971967048,30.0,2026-02-06 15:15,2026-02-06 18:24,126,3.0,H,No Limit,Turbo,148.76,6,Bounty Progressive-Bounty Multi-Entry,USD,,11392,8,181.76,"Hot $33 [Progressive KO], $3K Gtd",15,74.05
PartyPoker,"LiliKK",418634824,50.0,2026-02-06 15:15,2026-02-06 17:11,21,5.0,H,No Limit,Turbo,433.33,1,Bounty Multi-Entry,USD,,7007,7,488.33,"Bounty Hunter 7-Max Turbo: $1K Gtd",5,287.51
GGNetwork,"LittleCop",261217389,29.44,2026-02-04 20:15,2026-02-05 01:24,547,2.56,H,No Limit,Turbo,3061.01,1,Bounty Deep-Stack Multi-Entry,USD,,18547,8,3093.01,"Bounty Hunters Deepstack Turbo $32",148,
PokerStars,"KKarlinhos",3970440075,20.0,2026-02-04 16:02,2026-02-05 00:51,1501,2.0,H,No Limit,Normal,-22.00,1323,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,31747,8,,"$22 Mini Wednesday Surprise [Mystery Bounty], $30K Gtd",521,
PokerStars,"KKarlinhos",3970444269,20.0,2026-02-04 18:30,2026-02-05 00:30,438,2.0,H,No Limit,Normal,-12.00,89,Bounty Progressive-Bounty Multi-Entry,USD,,21656,8,10.0,"Bounty Builder $22, $10K Gtd",73,10.0
PokerStars,"KKarlinhos",3969272772,100.0,2026-02-04 15:30,2026-02-05 00:20,652,9.0,H,No Limit,Normal,24.88,135,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,31807,8,133.88,"SCOOP Warm-Up 17-H: $109 NLHE [Mystery Bounty], $75K Gtd",244,
PokerStars,"KKarlinhos",3969272779,50.0,2026-02-04 18:05,2026-02-05 00:09,707,5.0,H,No Limit,Normal,38.75,147,Bounty Progressive-Bounty Multi-Entry,USD,,21879,8,93.75,"SCOOP Warm-Up 19-H: $55 NLHE [Progressive KO], $35K Gtd",176,93.75
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3967126262,18.0,2026-02-04 16:30,2026-02-04 23:48,1292,2.0,H,No Limit,Normal,-40.00,983,Bounty Progressive-Bounty Multi-Entry,EUR,,26323,8,,"MicroMillions-111: €20 Storm [Progressive KO, 8-Max], €20,000 guaranteed",366,
PokerStars(FR-ES-PT),"xXKKarlinhosXx",3967126262,18.0,2026-02-04 16:30,2026-02-04 23:48,1292,2.0,H,No Limit,Normal,-40.00,1441,Bounty Progressive-Bounty Multi-Entry,EUR,,26323,8,,"MicroMillions-111: €20 Storm [Progressive KO, 8-Max], €20,000 guaranteed",366,
