Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
GGNetwork,"CashinAintEasy",213434425,13.8,2025-06-23 15:00,2025-06-24 01:26,6119,1.2,H,No Limit,Normal,-8.00,2501,Bounty Deep-Stack Multi-Entry,USD,,37596,8,7.0,"88-KO: $15 Monday Monster Stack Bounty",2702,
GGNetwork,"CashinAintEasy",212963796,9.94,2025-06-23 15:30,2025-06-24 01:03,1817,0.86,H,No Limit,Normal,-5.80,1147,Bounty Multi-Entry,USD,,34423,8,5.0,"Bounty Hunters 25 Grand $10.80",476,
GGNetwork,"CashinAintEasy",213434424,13.8,2025-06-23 15:00,2025-06-24 00:04,2022,1.2,H,No Limit,Normal,-15.00,,Deep-Stack Multi-Entry,USD,,32685,8,,"88-NLH: $15 Monday Monster Stack",670,
GGNetwork,"CashinAintEasy",213434437,7.15,2025-06-23 17:30,2025-06-23 23:54,3221,0.62,H,No Limit,Turbo,79.93,34,Bounty Deep-Stack Multi-Entry,USD,,23096,7,87.7,"90-KO: $7.77 Lucky Sevens Bounty Turbo [7-Max]",1075,
GGNetwork,"CashinAintEasy",212952405,19.87,2025-06-23 14:30,2025-06-23 23:16,2509,1.73,H,No Limit,Normal,62.87,63,Bounty Deep-Stack Multi-Entry,USD,,31617,8,84.47,"Bounty Hunters Big Game $21.60",726,
GGNetwork,"CashinAintEasy",212941086,49.68,2025-06-23 13:30,2025-06-23 22:26,3275,4.32,H,No Limit,Normal,-108.00,,Bounty Deep-Stack Multi-Entry,USD,,32178,8,,"Bounty Hunters Daily Main $54",1623,
PokerStars,"iagomialaret",3901254362,9.8,2025-06-23 16:02,2025-06-23 22:14,1319,1.2,H,No Limit,Normal,-22.00,799,Multi-Entry,USD,,22368,8,,"$11 Mini Fenomeno, $15K Gtd",374,
PokerStars,"iagomialaret",3901254362,9.8,2025-06-23 16:02,2025-06-23 22:14,1319,1.2,H,No Limit,Normal,-22.00,1590,Multi-Entry,USD,,22368,8,,"$11 Mini Fenomeno, $15K Gtd",374,
PokerStars,"iagomialaret",3901256509,14.7,2025-06-23 14:30,2025-06-23 21:37,1180,1.8,H,No Limit,Normal,-16.50,859,Bounty Multi-Entry,USD,,25667,8,,"Bounty Builder $16.50, $20K Gtd",206,
GGNetwork,"CashinAintEasy",212972479,8.17,2025-06-23 16:15,2025-06-23 21:37,1233,0.71,H,No Limit,Turbo,17.74,67,Bounty Deep-Stack Multi-Entry,USD,,19364,8,26.62,"Bounty Hunters Deepstack Turbo $8.88",257,
GGNetwork,"CashinAintEasy",212924817,23.0,2025-06-23 12:00,2025-06-23 21:01,4444,2.0,H,No Limit,Normal,74.34,160,Bounty,USD,,32519,8,99.34,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"CashinAintEasy",212958058,9.2,2025-06-23 15:00,2025-06-23 20:54,569,0.8,H,No Limit,Normal,-10.00,,Multi-Entry,USD,,21293,8,,"Daily Big $10",92,
GGNetwork,"CashinAintEasy",212930000,13.8,2025-06-23 12:30,2025-06-23 20:53,2944,1.2,H,No Limit,Normal,2.50,1447,Bounty Multi-Entry,USD,,30199,8,17.5,"Bounty Hunters Special $15",854,
GGNetwork,"CashinAintEasy",212946791,18.4,2025-06-23 14:00,2025-06-23 20:22,358,1.6,H,No Limit,Normal,-20.00,,Multi-Entry,USD,,22935,8,,"Daily Big $20",55,
PartyPoker,"iAGOOO-",410782319,20.0,2025-06-23 14:05,2025-06-23 20:04,451,2.0,H,No Limit,Normal,-22.00,170,Bounty Multi-Entry,USD,,21537,9,,"Daily Legends Predator: $8K Gtd",65,
PokerStars,"iagomialaret",3901256486,9.8,2025-06-23 12:30,2025-06-23 19:36,1552,1.2,H,No Limit,Normal,-17.00,946,Bounty Multi-Entry,USD,,25611,8,,"Bounty Builder $11, $18K Gtd",363,5.0
PokerStars,"iagomialaret",3901256486,9.8,2025-06-23 12:30,2025-06-23 19:36,1552,1.2,H,No Limit,Normal,-17.00,1675,Bounty Multi-Entry,USD,,25611,8,,"Bounty Builder $11, $18K Gtd",363,5.0
GGNetwork,"CashinAintEasy",212978102,9.2,2025-06-23 16:45,2025-06-23 19:21,954,0.8,H,No Limit,Super Turbo,-10.00,,6-Max Multi-Entry,USD,,9409,6,,"Daily Hyper $10",281,
PartyPoker,"iAGOOO-",410784114,10.0,2025-06-23 13:05,2025-06-23 18:42,442,1.0,H,No Limit,Normal,-8.50,165,Bounty Multi-Entry,USD,,20212,7,2.5,"Daily Legends Terminator: $5K Gtd",66,2.5
PokerStars,"iagomialaret",3899034956,20.0,2025-06-22 15:00,2025-06-23 18:22,5030,2.0,H,No Limit,Normal,-22.00,3392,Bounty Progressive-Bounty Multi-Entry,USD,,98547,8,,"$22 Mini Sunday Million, $100K Gtd - Progressive KO - 2-Day Event / Special Start Time!",1122,
GGNetwork,"CashinAintEasy",212927397,19.87,2025-06-23 12:15,2025-06-23 17:55,880,1.73,H,No Limit,Turbo,87.21,27,Bounty Deep-Stack Multi-Entry,USD,,20420,8,108.81,"Bounty Hunters Deepstack Turbo $21.60",148,
PokerStars,"iagomialaret",3895672825,9.8,2025-06-22 14:05,2025-06-23 17:21,12700,1.2,H,No Limit,Normal,-18.03,1599,Bounty Progressive-Bounty Multi-Entry,USD,,98179,8,,"Episode 10-L: $11 SUPER SUNDAY [Progressive KO], $100K Gtd - 2-Day Event",4012,5.0
PokerStars,"iagomialaret",3895672825,9.8,2025-06-22 14:05,2025-06-23 17:21,12700,1.2,H,No Limit,Normal,-18.03,8420,Bounty Progressive-Bounty Multi-Entry,USD,,98179,8,,"Episode 10-L: $11 SUPER SUNDAY [Progressive KO], $100K Gtd - 2-Day Event",4012,5.0
PokerStars,"iagomialaret",3895672825,9.8,2025-06-22 14:05,2025-06-23 17:21,12700,1.2,H,No Limit,Normal,-18.03,11062,Bounty Progressive-Bounty Multi-Entry,USD,,98179,8,,"Episode 10-L: $11 SUPER SUNDAY [Progressive KO], $100K Gtd - 2-Day Event",4012,5.0
PartyPoker,"iAGOOO-",410783760,10.0,2025-06-23 11:30,2025-06-23 16:47,290,1.0,H,No Limit,Normal,18.51,31,Deep-Stack Multi-Entry,USD,,19038,9,29.51,"Daily Legends 8-Max Deepstack: $3K Gtd",45,
GGNetwork,"CashinAintEasy",212754744,138.0,2025-06-22 14:00,2025-06-23 16:23,6947,12.0,H,No Limit,Normal,190.40,377,,USD,,95024,8,340.4,"GGMasters $150, $1M GTD [2-Day Event]",,
GGNetwork,"CashinAintEasy",212158438,9.94,2025-06-22 17:00,2025-06-23 03:14,12371,0.86,H,No Limit,Normal,-21.60,,Bounty Mystery-Bounty Multi-Entry,USD,,36851,8,,"79-KO: $10.80 Sunday Showdown [Mystery Bounty]",9159,
GGNetwork,"CashinAintEasy",212158428,13.8,2025-06-22 15:00,2025-06-23 02:14,10738,1.2,H,No Limit,Normal,-11.50,5796,Bounty Multi-Entry,USD,,40488,8,3.5,"77-KO: $15 Sunday Bounty Hunters Grand",3950,
GGNetwork,"CashinAintEasy",212158425,13.8,2025-06-22 15:00,2025-06-23 01:35,5602,1.2,H,No Limit,Normal,-45.00,,Multi-Entry,USD,,38110,8,,"77-NLH: $15 Sunday Hundred Grand",1919,
GGNetwork,"CashinAintEasy",212774319,23.0,2025-06-22 16:05,2025-06-23 01:28,3146,2.0,H,No Limit,Normal,-25.00,,Deep-Stack Multi-Entry,USD,,33785,8,,"Sunday Mini Main $25",874,
GGNetwork,"CashinAintEasy",212759321,19.87,2025-06-22 14:30,2025-06-23 00:38,5950,1.73,H,No Limit,Normal,-21.60,,Bounty Deep-Stack Multi-Entry,USD,,36523,8,,"Bounty Hunters Sunday Big Game $21.60",1760,
GGNetwork,"CashinAintEasy",212792960,23.0,2025-06-22 18:05,2025-06-23 00:16,2633,2.0,H,No Limit,Turbo,-25.00,,Bounty Deep-Stack Multi-Entry,USD,,22297,8,,"Sunday Heater $25 [Bounty Turbo]",614,
GGNetwork,"CashinAintEasy",212750088,49.68,2025-06-22 13:30,2025-06-22 23:37,11677,4.32,H,No Limit,Normal,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,36421,8,,"Bounty Hunters Sunday Main Event $54, $750K GTD",6333,
GGNetwork,"CashinAintEasy",212741621,40.48,2025-06-22 12:35,2025-06-22 23:03,4010,3.52,H,No Limit,Normal,-24.00,1521,Bounty Deep-Stack Multi-Entry,USD,,37730,8,20.0,"Bounty Hunters Sunday Forty Stack $44",1310,
GGNetwork,"CashinAintEasy",211591732,46.0,2025-06-22 16:00,2025-06-22 22:45,995,4.0,H,No Limit,Normal,89.12,272,,USD,,24310,8,139.12,"The Weekender [Final Day]",,
PokerStars,"iagomialaret",3900338484,20.0,2025-06-22 19:15,2025-06-22 22:41,498,2.0,H,No Limit,Turbo,-17.00,325,Bounty Progressive-Bounty Multi-Entry,USD,,12365,8,5.0,"Hotter $22 [Progressive KO], $10K Gtd",64,5.0
PokerStars,"iagomialaret",3899034953,50.0,2025-06-22 13:30,2025-06-22 22:28,3050,5.0,H,No Limit,Normal,-36.25,1841,Bounty Progressive-Bounty Multi-Entry,USD,,32285,8,18.75,"$55 Mini Bounty Builder HR [Progressive KO], $200K Gtd",907,18.75
GGNetwork,"CashinAintEasy",212737083,23.0,2025-06-22 12:05,2025-06-22 22:23,3928,2.0,H,No Limit,Normal,-50.00,,Deep-Stack Multi-Entry,USD,,37092,8,,"Mini Grand Prix $25",1057,
PokerStars,"iagomialaret",3899034963,9.8,2025-06-22 16:02,2025-06-22 22:17,2321,1.2,H,No Limit,Normal,-11.00,1943,Multi-Entry,USD,,22520,8,,"$11 Mini Sunday Fenomeno, $25K Gtd",628,
PokerStars,"iagomialaret",3899034971,9.8,2025-06-22 17:02,2025-06-22 22:09,3491,1.2,H,No Limit,Turbo,6.50,304,Bounty Mystery-Bounty Multi-Entry,USD,,18453,8,17.5,"$11 Mini Sunday Cooldown [Turbo, Mystery Bounty], $40K Gtd",1286,
GGNetwork,"CashinAintEasy",212158402,9.94,2025-06-22 12:00,2025-06-22 21:51,5194,0.86,H,No Limit,Normal,-10.80,4786,,USD,,35467,8,,"75-NLH: $10.80 Sunday Freezeout",,
PokerStars,"iagomialaret",3899034944,24.55,2025-06-22 11:30,2025-06-22 21:49,2649,2.45,H,No Limit,Normal,-27.00,2447,Bounty Progressive-Bounty Multi-Entry,USD,,37197,8,,"$27 Sunday Eliminator [Progressive KO], $80K Gtd",736,
WPN,"CashinAintEasy",33619414,15.0,2025-06-22 12:30,2025-06-22 21:38,1683,1.5,H,No Limit,Normal,-12.75,682,Bounty Progressive-Bounty Multi-Entry,USD,,32938,8,3.75,"PKO Minor Mash Up - $30,000 GTD",567,3.75
GGNetwork,"CashinAintEasy",212158403,9.94,2025-06-22 12:00,2025-06-22 21:27,10019,0.86,H,No Limit,Normal,-8.30,3583,Bounty,USD,,34029,8,2.5,"75-KO: $10.80 Sunday Freezeout Bounty",,
GGNetwork,"CashinAintEasy",212798915,9.2,2025-06-22 18:45,2025-06-22 21:26,1105,0.8,H,No Limit,Super Turbo,-10.00,,6-Max Multi-Entry,USD,,9664,6,,"Sunday Hyper $10",262,
GGNetwork,"CashinAintEasy",212789923,9.94,2025-06-22 17:45,2025-06-22 21:06,1872,0.86,H,No Limit,Normal,-10.80,,6-Max Bounty Multi-Entry,USD,,12096,6,,"Bounty Hunters Sunday Hyper Special $10.80",517,
GGNetwork,"CashinAintEasy",212308844,9.94,2025-06-22 17:30,2025-06-22 21:02,1558,0.86,H,No Limit,Normal,-10.80,,Satellite Bounty Deep-Stack Mystery-Bounty Multi-Entry,USD,,12776,8,,"$10.80 micro Mystery Bounty Main Event [Stage 1]",647,
WPN,"CashinAintEasy",33619334,15.0,2025-06-22 11:30,2025-06-22 20:43,1203,1.5,H,No Limit,Normal,-16.50,1045,Multi-Entry,USD,,33205,8,,"Euro Mini Special - $25,000 GTD",528,
PokerStars,"iagomialaret",3900338430,20.0,2025-06-22 16:15,2025-06-22 20:09,686,2.0,H,No Limit,Turbo,-17.00,522,Bounty Progressive-Bounty Multi-Entry,USD,,14063,8,5.0,"Hotter $22 [Progressive KO], $15K Gtd",94,5.0
PokerStars,"iagomialaret",3900338352,20.0,2025-06-22 12:15,2025-06-22 16:02,389,2.0,H,No Limit,Turbo,-0.30,53,Bounty Progressive-Bounty Multi-Entry,USD,,13626,8,21.7,"Hotter $22 [Progressive KO], $8K Gtd",57,2.5
GGNetwork,"CashinAintEasy",211591799,46.0,2025-06-22 13:00,2025-06-22 15:30,2276,4.0,H,No Limit,Normal,0.00,386,Satellite Multi-Entry,USD,,9048,8,50.0,"The Weekender [Last Chance]",373,
GGNetwork,"CashinAintEasy",212381910,9.94,2025-06-20 15:30,2025-06-21 00:51,2281,0.86,H,No Limit,Normal,-10.80,,Bounty Multi-Entry,USD,,33696,8,,"Bounty Hunters 25 Grand $10.80",638,
GGNetwork,"CashinAintEasy",212371874,19.87,2025-06-20 14:30,2025-06-20 22:40,2708,1.73,H,No Limit,Normal,-0.35,591,Bounty Deep-Stack Multi-Entry,USD,,29458,8,21.25,"Bounty Hunters Big Game $21.60",760,
GGNetwork,"CashinAintEasy",212366678,23.0,2025-06-20 14:00,2025-06-20 22:32,2484,2.0,H,No Limit,Normal,-25.00,1846,,USD,,30743,8,,"GGMasters Classic $25, $50K GTD",,
GGNetwork,"CashinAintEasy",212361514,49.68,2025-06-20 13:30,2025-06-20 22:26,3206,4.32,H,No Limit,Normal,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,32172,8,,"Bounty Hunters Daily Main $54",1403,
GGNetwork,"CashinAintEasy",212392355,9.94,2025-06-20 16:30,2025-06-20 22:08,295,0.86,H,No Limit,Normal,-3.30,39,Bounty Multi-Entry,USD,,20281,8,7.5,"Bounty Hunters $10.80",33,
PokerStars,"iagomialaret",3900339914,14.7,2025-06-20 14:30,2025-06-20 21:48,1369,1.8,H,No Limit,Normal,-16.50,1373,Bounty Multi-Entry,USD,,26294,8,,"Bounty Builder $16.50, $20K Gtd",270,
PartyPoker,"iAGOOO-",410427683,10.0,2025-06-20 15:05,2025-06-20 21:34,722,1.0,H,No Limit,Normal,-11.00,285,Bounty Multi-Entry,USD,,23324,9,,"The Super $11: $10,000 Gtd",225,
GGNetwork,"CashinAintEasy",212357215,9.2,2025-06-20 13:05,2025-06-20 21:23,1849,0.8,H,No Limit,Normal,-10.00,,Multi-Entry,USD,,29911,8,,"Daily Special $10",392,
GGNetwork,"CashinAintEasy",212346029,23.0,2025-06-20 12:00,2025-06-20 21:18,4620,2.0,H,No Limit,Normal,38.12,269,Bounty,USD,,33506,8,63.12,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"CashinAintEasy",212351185,13.8,2025-06-20 12:30,2025-06-20 21:07,3053,1.2,H,No Limit,Normal,-15.00,,Bounty Multi-Entry,USD,,31065,8,,"Bounty Hunters Special $15",903,
GGNetwork,"CashinAintEasy",212389681,7.36,2025-06-20 16:15,2025-06-20 20:32,310,0.64,H,No Limit,Turbo,-8.00,,Multi-Entry,USD,,15430,8,,"Daily Turbo $8",69,
GGNetwork,"CashinAintEasy",212366676,18.4,2025-06-20 14:00,2025-06-20 20:12,347,1.6,H,No Limit,Normal,-20.00,,Multi-Entry,USD,,22372,8,,"Daily Big $20",51,
PokerStars,"iagomialaret",3900339888,9.8,2025-06-20 12:30,2025-06-20 19:53,1452,1.2,H,No Limit,Normal,-3.50,563,Bounty Multi-Entry,USD,,26584,8,7.5,"Bounty Builder $11, $15K Gtd",314,7.5
PartyPoker,"iAGOOO-",410427720,20.0,2025-06-20 14:05,2025-06-20 19:33,369,2.0,H,No Limit,Normal,150.10,7,Bounty Multi-Entry,USD,,19670,9,172.1,"Daily Legends Predator: $8K Gtd",60,66.25
GGNetwork,"CashinAintEasy",212379412,9.2,2025-06-20 15:15,2025-06-20 19:19,318,0.8,H,No Limit,Turbo,-10.00,,Multi-Entry,USD,,14690,8,,"Daily Turbo $10",54,
PartyPoker,"iAGOOO-",410429591,10.0,2025-06-20 13:05,2025-06-20 18:33,408,1.0,H,No Limit,Normal,-11.00,91,Bounty Multi-Entry,USD,,19725,7,,"Daily Legends Terminator: $5K Gtd",91,
GGNetwork,"CashinAintEasy",212384453,7.36,2025-06-20 15:45,2025-06-20 18:19,790,0.64,H,No Limit,Super Turbo,-8.00,,6-Max Multi-Entry,USD,,9274,6,,"Daily Hyper $8",237,
PokerStars,"iagomialaret",3900338382,9.8,2025-06-20 14:15,2025-06-20 17:45,494,1.2,H,No Limit,Turbo,-22.00,350,Bounty Multi-Entry,USD,,12618,8,,"Hot $11 [Progressive KO], $5K Gtd",71,
PokerStars,"iagomialaret",3900338382,9.8,2025-06-20 14:15,2025-06-20 17:45,494,1.2,H,No Limit,Turbo,-22.00,531,Bounty Multi-Entry,USD,,12618,8,,"Hot $11 [Progressive KO], $5K Gtd",71,
GGNetwork,"CashinAintEasy",212258494,8.17,2025-06-19 18:30,2025-06-20 00:52,599,0.71,H,No Limit,Normal,-8.88,,Bounty Multi-Entry,USD,,22957,8,,"Bounty Hunters Special $8.88",145,
GGNetwork,"CashinAintEasy",212158229,13.8,2025-06-19 15:00,2025-06-20 00:32,1300,1.2,H,No Limit,Normal,-15.00,,Multi-Entry,USD,,34370,8,,"47-NLH: $15 Thursday Triple Threat [3-Stack]",309,
GGNetwork,"CashinAintEasy",212158231,13.8,2025-06-19 15:00,2025-06-20 00:13,6649,1.2,H,No Limit,Normal,-11.50,5415,Bounty Deep-Stack Multi-Entry,USD,,33205,8,3.5,"47-KO: $15 Thursday Throwdown Bounty",3186,
PokerStars,"iagomialaret",3900339947,20.0,2025-06-19 17:30,2025-06-20 00:01,555,2.0,H,No Limit,Normal,67.84,28,Bounty Multi-Entry,USD,,23511,8,89.84,"Bounty Builder $22, $12K Gtd",112,52.5
PokerStars,"iagomialaret",3900339935,6.69,2025-06-19 16:30,2025-06-19 23:51,1074,0.81,H,No Limit,Normal,-7.50,1138,Bounty Multi-Entry,USD,,26516,8,,"Bounty Builder $7.50, $8K Gtd",252,
GGNetwork,"CashinAintEasy",212158250,7.15,2025-06-19 17:30,2025-06-19 23:51,3425,0.62,H,No Limit,Turbo,-7.77,,Bounty Deep-Stack Multi-Entry,USD,,22869,7,,"49-KO: $7.77 Lucky Sevens Bounty Turbo [7-Max]",1261,
PokerStars,"iagomialaret",3899034734,9.8,2025-06-19 14:30,2025-06-19 23:23,2387,1.2,H,No Limit,Normal,8.43,385,Bounty Progressive-Bounty Multi-Entry,USD,,31996,8,19.43,"$11 Micro Thursday Thrill [Progressive KO], $25K Gtd / New Structure!",790,10.0
GGNetwork,"CashinAintEasy",212158249,7.15,2025-06-19 17:30,2025-06-19 23:15,1244,0.62,H,No Limit,Turbo,-7.77,,Deep-Stack Multi-Entry,USD,,20729,7,,"49-NLH: $7.77 Lucky Sevens Turbo [7-Max]",384,
GGNetwork,"CashinAintEasy",212210260,49.68,2025-06-19 13:30,2025-06-19 23:03,3289,4.32,H,No Limit,Normal,120.14,218,Bounty Deep-Stack Multi-Entry,USD,,34389,8,174.14,"Bounty Hunters Daily Main $54",1596,
GGNetwork,"CashinAintEasy",212206592,9.2,2025-06-19 13:05,2025-06-19 22:46,1961,0.8,H,No Limit,Normal,6.85,387,Multi-Entry,USD,,34909,8,16.85,"Daily Special $10",444,
GGNetwork,"CashinAintEasy",212219575,19.87,2025-06-19 14:30,2025-06-19 22:46,2403,1.73,H,No Limit,Normal,186.54,16,Bounty Deep-Stack Multi-Entry,USD,,29760,8,208.14,"Bounty Hunters Big Game $21.60",659,
GGNetwork,"CashinAintEasy",212238933,9.94,2025-06-19 16:30,2025-06-19 22:42,241,0.86,H,No Limit,Normal,-1.43,80,Bounty Multi-Entry,USD,,22370,8,9.37,"Bounty Hunters $10.80",25,
PokerStars,"iagomialaret",3899034739,9.8,2025-06-19 16:02,2025-06-19 22:20,1235,1.2,H,No Limit,Normal,-22.00,1132,Multi-Entry,USD,,22720,8,,"$11 Mini Fenomeno, $15K Gtd",393,
PokerStars,"iagomialaret",3899034739,9.8,2025-06-19 16:02,2025-06-19 22:20,1235,1.2,H,No Limit,Normal,-22.00,1340,Multi-Entry,USD,,22720,8,,"$11 Mini Fenomeno, $15K Gtd",393,
GGNetwork,"CashinAintEasy",212256121,9.2,2025-06-19 18:15,2025-06-19 22:08,186,0.8,H,No Limit,Turbo,-10.00,,Multi-Entry,USD,,14000,8,,"Daily Turbo $10",39,
PokerStars,"iagomialaret",3900338458,6.69,2025-06-19 18:15,2025-06-19 21:47,554,0.81,H,No Limit,Turbo,-7.50,603,Bounty Progressive-Bounty Multi-Entry,USD,,12771,8,,"Hot $7.50 [Progressive KO], $4K Gtd",93,
GGNetwork,"CashinAintEasy",212197449,23.0,2025-06-19 12:00,2025-06-19 21:43,4406,2.0,H,No Limit,Normal,-20.00,1416,Bounty,USD,,35018,8,5.0,"GGMasters Bounty Warm-Up $25, $100K GTD",,
PokerStars,"iagomialaret",3900339913,14.7,2025-06-19 14:30,2025-06-19 21:32,1178,1.8,H,No Limit,Normal,-16.50,1152,Bounty Multi-Entry,USD,,25379,8,,"Bounty Builder $16.50, $20K Gtd",228,
GGNetwork,"CashinAintEasy",212260836,9.2,2025-06-19 18:45,2025-06-19 21:14,626,0.8,H,No Limit,Super Turbo,-10.00,,6-Max Multi-Entry,USD,,8978,6,,"Daily Hyper $10",173,
GGNetwork,"CashinAintEasy",212201495,13.8,2025-06-19 12:30,2025-06-19 21:10,2933,1.2,H,No Limit,Normal,-15.00,,Bounty Multi-Entry,USD,,31236,8,,"Bounty Hunters Special $15",885,
PokerStars,"iagomialaret",3900338476,15.5,2025-06-19 18:35,2025-06-19 20:26,328,1.0,H,No Limit,Super Turbo,56.87,7,Bounty Progressive-Bounty Multi-Entry,USD,,6684,7,73.37,"Hot Hyper $16.50 [Progressive KO], $5K Gtd",43,5.62
PokerStars,"iagomialaret",3900339886,9.8,2025-06-19 12:30,2025-06-19 20:18,1426,1.2,H,No Limit,Normal,-19.50,471,Bounty Multi-Entry,USD,,28134,8,,"Bounty Builder $11, $15K Gtd",323,2.5
PokerStars,"iagomialaret",3900339886,9.8,2025-06-19 12:30,2025-06-19 20:18,1426,1.2,H,No Limit,Normal,-19.50,1527,Bounty Multi-Entry,USD,,28134,8,,"Bounty Builder $11, $15K Gtd",323,2.5
PokerStars,"iagomialaret",3900338426,20.0,2025-06-19 16:15,2025-06-19 20:11,463,2.0,H,No Limit,Turbo,-22.00,410,Bounty Progressive-Bounty Multi-Entry,USD,,14161,8,,"Hot $22 [Progressive KO], $10K Gtd",56,
PartyPoker,"iAGOOO-",410427739,10.0,2025-06-19 16:30,2025-06-19 19:27,148,1.0,H,No Limit,Turbo,19.67,12,Multi-Entry,USD,,10609,7,30.67,"Daily Legends 6-Max Turbo: $1.5K Gtd",28,
GGNetwork,"CashinAintEasy",212226604,9.2,2025-06-19 15:15,2025-06-19 19:24,362,0.8,H,No Limit,Turbo,31.27,11,Multi-Entry,USD,,14994,8,41.27,"Daily Turbo $10",72,
PartyPoker,"iAGOOO-",410427724,20.0,2025-06-19 14:05,2025-06-19 19:12,334,2.0,H,No Limit,Normal,13.85,64,Bounty Multi-Entry,USD,,18422,9,35.85,"Daily Legends Predator: $8K Gtd",54,35.0
PartyPoker,"iAGOOO-",410427724,20.0,2025-06-19 14:05,2025-06-19 19:12,334,2.0,H,No Limit,Normal,13.85,373,Bounty Multi-Entry,USD,,18422,9,35.85,"Daily Legends Predator: $8K Gtd",54,35.0
PartyPoker,"iAGOOO-",410429596,10.0,2025-06-19 13:05,2025-06-19 18:39,420,1.0,H,No Limit,Normal,-3.50,236,Bounty Multi-Entry,USD,,20058,7,7.5,"Daily Legends Terminator: $5K Gtd",82,7.5
PartyPoker,"iAGOOO-",410427604,10.0,2025-06-19 13:30,2025-06-19 18:15,235,1.0,H,No Limit,Normal,-11.00,248,Multi-Entry,USD,,17123,7,,"Daily Legends 7-Max: $3K Gtd",31,
GGNetwork,"CashinAintEasy",212158025,13.8,2025-06-16 15:00,2025-06-17 01:27,6685,1.2,H,No Limit,Normal,-15.00,,Bounty Deep-Stack Multi-Entry,USD,,37673,8,,"17-KO: $15 Monday Monster Stack Bounty",3018,
GGNetwork,"CashinAintEasy",211687250,23.0,2025-06-16 16:00,2025-06-17 01:10,2323,2.0,H,No Limit,Normal,75.29,95,Bounty,USD,,33035,8,100.29,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"CashinAintEasy",212158024,13.8,2025-06-16 15:00,2025-06-17 00:45,2158,1.2,H,No Limit,Normal,-15.00,,Deep-Stack Multi-Entry,USD,,35123,8,,"17-NLH: $15 Monday Monster Stack",710,
GGNetwork,"CashinAintEasy",211681561,9.94,2025-06-16 15:30,2025-06-17 00:29,1757,0.86,H,No Limit,Normal,-10.80,,Bounty Multi-Entry,USD,,32340,8,,"Bounty Hunters 20 Grand $10.80",421,
GGNetwork,"CashinAintEasy",211659496,49.68,2025-06-16 13:30,2025-06-16 23:25,3633,4.32,H,No Limit,Normal,-95.50,3349,Bounty Deep-Stack Multi-Entry,USD,,35734,8,,"Bounty Hunters Daily Main $54",1798,
GGNetwork,"CashinAintEasy",211664814,23.0,2025-06-16 14:00,2025-06-16 22:55,2231,2.0,H,No Limit,Normal,-25.00,1856,,USD,,32115,8,,"GGMasters Classic $25, $45K GTD",,
GGNetwork,"CashinAintEasy",211670177,19.87,2025-06-16 14:30,2025-06-16 22:38,2651,1.73,H,No Limit,Normal,111.55,73,Bounty Deep-Stack Multi-Entry,USD,,29321,8,133.15,"Bounty Hunters Big Game $21.60",776,
PokerStars,"iagomialaret",3895897110,6.69,2025-06-16 15:30,2025-06-16 22:20,3133,0.81,H,No Limit,Normal,-7.50,3232,Bounty Progressive-Bounty Multi-Entry,USD,,24641,8,,"Episode 09-L: $7.50 NLHE [Wistern's Event, Progressive KO], $15K Gtd",1200,
PokerStars,"iagomialaret",3899034547,9.8,2025-06-16 16:02,2025-06-16 22:13,1299,1.2,H,No Limit,Normal,-11.00,370,Multi-Entry,USD,,22278,8,,"$11 Mini Fenomeno, $15K Gtd",379,
PartyPoker,"iAGOOO-",410427685,10.0,2025-06-16 15:05,2025-06-16 22:12,785,1.0,H,No Limit,Normal,-8.50,599,Bounty Multi-Entry,USD,,25617,9,2.5,"The Super $11: $10,000 Gtd",231,2.5
PokerStars,"iagomialaret",3899034237,14.7,2025-06-16 14:30,2025-06-16 21:38,1161,1.8,H,No Limit,Normal,-16.50,1228,Bounty Multi-Entry,USD,,25718,8,,"Bounty Builder $16.50, $18K Gtd",182,
WPN,"CashinAintEasy",33606145,10.0,2025-06-16 13:30,2025-06-16 21:38,568,1.0,H,No Limit,Normal,-11.00,279,Multi-Entry,USD,,29317,8,,"$7,500 GTD",198,
GGNetwork,"CashinAintEasy",211644219,23.0,2025-06-16 12:00,2025-06-16 21:32,4745,2.0,H,No Limit,Normal,-20.00,607,Bounty,USD,,34338,8,5.0,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"CashinAintEasy",211655276,9.2,2025-06-16 13:05,2025-06-16 21:28,2136,0.8,H,No Limit,Normal,-10.00,,Multi-Entry,USD,,30210,8,,"Daily Special $10",484,
GGNetwork,"CashinAintEasy",211649356,13.8,2025-06-16 12:30,2025-06-16 20:31,3147,1.2,H,No Limit,Normal,-10.75,949,Bounty Multi-Entry,USD,,28885,8,4.25,"Bounty Hunters Special $15",951,
