Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
PokerStars,"Mr.Bittar",3958361786,100.0,2026-01-04 14:30,2026-01-05 18:53,9234,9.0,H,No Limit,Normal,-218.00,3258,Multi-Entry,USD,,102231,8,,"New Year Series 25-M: $109 NLHE [Sunday Million], $1M Gtd - 2-Day Event",2151,
PokerStars,"Mr.Bittar",3958361786,100.0,2026-01-04 14:30,2026-01-05 18:53,9234,9.0,H,No Limit,Normal,-218.00,4136,Multi-Entry,USD,,102231,8,,"New Year Series 25-M: $109 NLHE [Sunday Million], $1M Gtd - 2-Day Event",2151,
GGNetwork,"Bittar2025",252396951,49.68,2026-01-05 15:30,2026-01-05 18:41,900,4.32,H,No Limit,Normal,-54.00,,Satellite Bounty Multi-Entry,USD,,11492,8,,"#30: $54 Lucky Fortune Mystery Bounty [Stage 1]",253,
GGNetwork,"Bittar2025",253798560,8.17,2026-01-05 13:45,2026-01-05 17:29,1647,0.71,H,No Limit,Super Turbo,-17.76,,Multi-Entry,USD,,13491,8,,"Daily Hyper Special $8.88 [8-Max]",411,
GGNetwork,"Bittar2025",253564850,138.0,2026-01-04 14:00,2026-01-05 16:47,8034,12.0,H,No Limit,Normal,-150.00,1586,,USD,,96440,8,,"GGMasters $150, $1M GTD [2-Day Event]",,
GGNetwork,"Bittar2025",252417209,99.36,2026-01-04 17:00,2026-01-05 01:53,6308,8.64,H,No Limit,Normal,-108.00,,Bounty Mystery-Bounty Multi-Entry,USD,,31999,8,,"$108 Sunday SNOWDOWN [Mystery]",3171,
GGNetwork,"Bittar2025",252417207,29.44,2026-01-04 16:30,2026-01-05 01:25,5317,2.56,H,No Limit,Normal,-13.25,2661,Bounty Multi-Entry,USD,,32113,8,18.75,"$32 Sunday Bounty KING Frozen Throne",1659,
GGNetwork,"Bittar2025",253577048,13.8,2026-01-04 15:00,2026-01-05 00:54,7537,1.2,H,No Limit,Normal,-15.00,,Multi-Entry,USD,,35689,8,,"Sunday Hundred Grand $15, $100K GTD",2671,
GGNetwork,"Bittar2025",252417206,23.0,2026-01-04 16:00,2026-01-05 00:54,5022,2.0,H,No Limit,Normal,-50.00,,Deep-Stack Multi-Entry,USD,,32048,8,,"$25 Mini Sunday Winter CLASSIC",1564,
GGNetwork,"Bittar2025",253558951,49.68,2026-01-04 13:30,2026-01-05 00:35,14116,4.32,H,No Limit,Normal,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,39941,8,,"Bounty Hunters Sunday Main Event $54, $750K GTD",7688,
GGNetwork,"Bittar2025",252417197,23.0,2026-01-04 14:30,2026-01-05 00:32,12832,2.0,H,No Limit,Normal,92.01,845,Bounty Deep-Stack Multi-Entry,USD,,36121,8,117.01,"$25 Bounty Hunters Sunday Winter GAMES",4836,
GGNetwork,"Bittar2025",253583054,99.36,2026-01-04 15:30,2026-01-05 00:22,1340,8.64,H,No Limit,Normal,247.52,78,Bounty Multi-Entry,USD,,31941,8,355.52,"Bounty Hunters Hundred Grand $108",310,
PokerStars,"Mr.Bittar",3959578072,50.0,2026-01-04 15:05,2026-01-05 00:06,2606,5.0,H,No Limit,Normal,-42.50,1478,Bounty Progressive-Bounty Multi-Entry,USD,,32507,8,12.5,"$55 Mini Bounty Builder HR [Progressive KO], $150K Gtd",755,12.5
PokerStars(FR-ES-PT),"RedemptionRiver",3954473630,45.0,2026-01-04 19:00,2026-01-04 23:41,512,5.0,H,No Limit,Normal,-88.75,640,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,16907,6,,"Winter Series-144: €50 North Pole [Progressive KO, 6-Max, Turbo], €25,000 guaranteed",139,11.25
PokerStars(FR-ES-PT),"RedemptionRiver",3954473630,45.0,2026-01-04 19:00,2026-01-04 23:41,512,5.0,H,No Limit,Normal,-88.75,460,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,16907,6,,"Winter Series-144: €50 North Pole [Progressive KO, 6-Max, Turbo], €25,000 guaranteed",139,11.25
GGNetwork,"Bittar2025",252417226,23.0,2026-01-04 18:00,2026-01-04 23:41,5624,2.0,H,No Limit,Turbo,-15.00,1988,Bounty Multi-Entry,USD,,20493,8,10.0,"$25 Mini Sunday Heater [Bounty Turbo]",1673,
GGNetwork,"Bittar2025",252417179,23.0,2026-01-04 12:00,2026-01-04 23:29,8263,2.0,H,No Limit,Normal,-75.00,,Deep-Stack Multi-Entry,USD,,41367,8,,"$25 Mini Winter GRAND PRIX",3264,
PokerStars,"Mr.Bittar",3958361795,50.0,2026-01-04 18:05,2026-01-04 23:26,2010,5.0,H,No Limit,Turbo,-1.88,398,Bounty Progressive-Bounty Multi-Entry,USD,,19272,7,53.12,"New Year Series 29-M: $55 NLHE [7-Max, Turbo, Progressive KO], $100K Gtd",507,53.12
PokerStars,"Mr.Bittar",3959578066,24.55,2026-01-04 12:30,2026-01-04 23:19,2472,2.45,H,No Limit,Normal,88.78,72,Bounty Progressive-Bounty Multi-Entry,USD,,38975,8,115.78,"$27 Sunday Eliminator [Progressive KO], $70K Gtd",652,88.75
PokerStars,"Mr.Bittar",3959578066,24.55,2026-01-04 12:30,2026-01-04 23:19,2472,2.45,H,No Limit,Normal,88.78,2788,Bounty Progressive-Bounty Multi-Entry,USD,,38975,8,115.78,"$27 Sunday Eliminator [Progressive KO], $70K Gtd",652,88.75
PokerStars,"Mr.Bittar",3958361780,50.0,2026-01-04 12:05,2026-01-04 23:12,3330,5.0,H,No Limit,Normal,-165.00,4092,Bounty Progressive-Bounty Multi-Entry,USD,,40032,8,,"New Year Series 23-M: $55 NLHE [Progressive KO, Warm-Up], $175K Gtd",1275,
PokerStars,"Mr.Bittar",3958361780,50.0,2026-01-04 12:05,2026-01-04 23:12,3330,5.0,H,No Limit,Normal,-165.00,4218,Bounty Progressive-Bounty Multi-Entry,USD,,40032,8,,"New Year Series 23-M: $55 NLHE [Progressive KO, Warm-Up], $175K Gtd",1275,
PokerStars,"Mr.Bittar",3958361780,50.0,2026-01-04 12:05,2026-01-04 23:12,3330,5.0,H,No Limit,Normal,-165.00,4510,Bounty Progressive-Bounty Multi-Entry,USD,,40032,8,,"New Year Series 23-M: $55 NLHE [Progressive KO, Warm-Up], $175K Gtd",1275,
GGNetwork,"Bittar2025",248478275,10.12,2026-01-04 20:30,2026-01-04 23:09,791,0.88,H,No Limit,Normal,-11.00,,Satellite Multi-Entry,USD,,9562,8,,"#23: $11 Happy New Year [Day 1]",278,
GGNetwork,"Bittar2025",252417236,46.0,2026-01-04 20:00,2026-01-04 23:03,1933,4.0,H,No Limit,Normal,11326.07,3,6-Max Multi-Entry,USD,,11013,6,11376.07,"$50 Winter Tick Tock BOOM [Levels Decrease]",902,
PokerStars(FR-ES-PT),"RedemptionRiver",3954473623,45.0,2026-01-04 14:00,2026-01-04 22:47,1350,5.0,H,No Limit,Normal,-38.75,682,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,31666,6,11.25,"Winter Series-136: €50 Half Price Sunday Bounty [Progressive KO, 6-Max], €60,000 guaranteed",393,11.25
GGNetwork,"Bittar2025",253547706,9.94,2026-01-04 12:30,2026-01-04 22:44,10148,0.86,H,No Limit,Normal,-21.60,,Bounty Multi-Entry,USD,,36883,8,,"Bounty Hunters Sunday Special $10.80",3973,
GGNetwork,"Bittar2025",253622382,18.4,2026-01-04 18:45,2026-01-04 22:28,2047,1.6,H,No Limit,Super Turbo,-80.00,,6-Max Multi-Entry,USD,,13392,6,,"Sunday Hypersonic $20",731,
GGNetwork,"Bittar2025",252417180,40.48,2026-01-04 12:30,2026-01-04 22:08,6341,3.52,H,No Limit,Normal,-68.00,3471,Bounty Deep-Stack Multi-Entry,USD,,34689,8,,"$44 Bounty Frozen FORTY STACK",2150,
PokerStars,"Mr.Bittar",3959578089,31.43,2026-01-04 19:02,2026-01-04 21:38,962,1.57,H,No Limit,Super Turbo,51.94,60,6-Max Multi-Entry,USD,,9390,6,84.94,"$33 Mini Sunday Supersonic [6-Max, Hyper-Turbo], $40K Gtd",247,
PokerStars,"Mr.Bittar",3959578089,31.43,2026-01-04 19:02,2026-01-04 21:38,962,1.57,H,No Limit,Super Turbo,51.94,711,6-Max Multi-Entry,USD,,9390,6,84.94,"$33 Mini Sunday Supersonic [6-Max, Hyper-Turbo], $40K Gtd",247,
GGNetwork,"Bittar2025",252417163,27.6,2026-01-04 11:00,2026-01-04 21:26,3805,2.4,H,No Limit,Normal,-30.00,,Multi-Entry,USD,,37602,8,,"$30 Sunday MERRYTHON",1509,
GGNetwork,"Bittar2025",248478269,10.12,2026-01-04 18:30,2026-01-04 21:15,1446,0.88,H,No Limit,Normal,-22.00,,Satellite Multi-Entry,USD,,9926,8,,"#23: $11 Happy New Year [Day 1]",415,
GGNetwork,"Bittar2025",253567866,29.44,2026-01-04 14:15,2026-01-04 20:38,1500,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,22980,8,,"Bounty Hunters Deepstack Turbo $32",309,
GGNetwork,"Bittar2025",253521881,23.0,2026-01-04 10:05,2026-01-04 20:27,2622,2.0,H,No Limit,Normal,-75.00,,Deep-Stack Multi-Entry,USD,,37337,8,,"Sunday Monster Stack $25",901,
GGNetwork,"Bittar2025",252417172,80.96,2026-01-04 11:30,2026-01-04 20:08,2554,7.04,H,No Limit,Normal,-88.00,,Bounty Multi-Entry,USD,,31136,8,,"$88 Bounty Winter BLAST",738,
GGNetwork,"Bittar2025",253586084,18.4,2026-01-04 15:45,2026-01-04 19:29,1971,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,13484,6,,"Sunday Hypersonic $20",667,
GGNetwork,"Bittar2025",252414649,23.0,2026-01-04 16:00,2026-01-04 17:53,2937,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,6821,8,,"The Weekender Bounty Closer, $200K GTD [Last Chance]",652,
GGNetwork,"Bittar2025",253561800,8.17,2026-01-04 13:45,2026-01-04 17:41,2106,0.71,H,No Limit,Super Turbo,-8.88,,Multi-Entry,USD,,14215,8,,"Sunday Hyper Special $8.88 [8-Max]",519,
GGNetwork,"Bittar2025",248478267,10.12,2026-01-04 14:30,2026-01-04 17:19,1723,0.88,H,No Limit,Normal,-11.00,,Satellite Multi-Entry,USD,,10179,8,,"#23: $11 Happy New Year [Day 1]",474,
GGNetwork,"Bittar2025",253539393,13.8,2026-01-04 11:45,2026-01-04 15:17,1736,1.2,H,No Limit,Super Turbo,16.10,272,6-Max Multi-Entry,USD,,12746,6,31.1,"Sunday Hypersonic $15",545,
GGNetwork,"Bittar2025",248478265,10.12,2026-01-04 12:30,2026-01-04 15:12,1413,0.88,H,No Limit,Normal,-11.00,,Satellite Multi-Entry,USD,,9748,8,,"#23: $11 Happy New Year [Day 1]",375,
GGNetwork,"Bittar2025",252412239,46.0,2026-01-04 12:00,2026-01-04 14:29,2048,4.0,H,No Limit,Normal,-50.00,,Satellite Multi-Entry,USD,,8951,8,,"The Weekender, $250K GTD [Last Chance]",368,
GGNetwork,"Bittar2025",248478258,10.12,2026-01-04 10:30,2026-01-04 13:18,1083,0.88,H,No Limit,Normal,-11.00,,Satellite Multi-Entry,USD,,10100,8,,"#23: $11 Happy New Year [Day 1]",268,
GGNetwork,"Bittar2025",248480053,23.92,2026-01-01 15:00,2026-01-02 01:39,7994,2.08,H,No Limit,Normal,-104.00,,Deep-Stack Multi-Entry,USD,,38347,8,,"#19: $26 The Year Begins",5391,
GGNetwork,"Bittar2025",252416974,49.68,2026-01-01 17:30,2026-01-02 01:09,2443,4.32,H,No Limit,Normal,-54.00,,Bounty Multi-Entry,USD,,27565,8,,"$54 Bounty Snowball [Big Bounties]",1131,
GGNetwork,"Bittar2025",252823912,23.0,2026-01-01 16:00,2026-01-02 00:38,2537,2.0,H,No Limit,Normal,1633.60,6,Bounty,USD,,31090,8,1658.6,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"Bittar2025",252416960,13.8,2026-01-01 15:05,2026-01-02 00:28,8792,1.2,H,No Limit,Normal,-45.00,,Bounty Deep-Stack Multi-Entry,USD,,33832,8,,"$15 Thursday Snowdown [Bounty]",4419,
GGNetwork,"Bittar2025",252416962,29.44,2026-01-01 16:30,2026-01-02 00:23,1852,2.56,H,No Limit,Normal,-32.00,,Bounty Multi-Entry,USD,,28432,8,,"$32 Bounty King Frozen Throne",578,
PokerStars,"Mr.Bittar",3958361711,30.0,2026-01-01 13:30,2026-01-02 00:09,2933,3.0,H,No Limit,Normal,19.59,612,Bounty Progressive-Bounty Multi-Entry,USD,,38397,8,52.59,"New Year Series 01-M: $33 NLHE [Progressive KO, 2026 Opener], $75K Gtd",1179,26.25
PokerStars(FR-ES-PT),"RedemptionRiver",3954473576,45.0,2026-01-01 15:00,2026-01-02 00:00,1156,5.0,H,No Limit,Normal,-50.00,1168,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,32457,6,,"Winter Series-106: €50 Avalanche [Progressive KO, 6-Max], €75,000 guaranteed",433,
PokerStars,"Mr.Bittar",3958361722,100.0,2026-01-01 16:15,2026-01-01 23:43,1127,9.0,H,No Limit,Normal,-109.00,1233,Bounty Progressive-Bounty Multi-Entry,USD,,26904,8,,"New Year Series 04-M: $109 NLHE [Progressive KO, New Years Thursday Thrill], $125K Gtd",411,
GGNetwork,"Bittar2025",252852644,23.0,2026-01-01 18:00,2026-01-01 23:31,2113,2.0,H,No Limit,Turbo,-25.00,1319,Bounty,USD,,19892,8,,"GGMasters Bounty Turbo $25, $40K GTD",,
GGNetwork,"Bittar2025",252839723,16.35,2026-01-01 17:05,2026-01-01 23:19,1405,1.42,H,No Limit,Turbo,-35.54,,Deep-Stack Multi-Entry,USD,,22440,7,,"Mini LUCKY SEVENS Superstack Turbo $17.77 [7-Max]",430,
PokerStars,"Mr.Bittar",3958361716,50.0,2026-01-01 14:30,2026-01-01 23:15,2128,5.0,H,No Limit,Normal,20.00,584,Bounty Progressive-Bounty Multi-Entry,USD,,31521,8,75.0,"New Year Series 02-M: $55 NLHE [Progressive KO, Mini Bounty Builder HR], $100K Gtd",962,75.0
GGNetwork,"Bittar2025",252796610,23.0,2026-01-01 14:00,2026-01-01 23:05,1846,2.0,H,No Limit,Normal,-25.00,385,,USD,,32727,8,,"GGMasters Classic $25, $35K GTD",,
GGNetwork,"Bittar2025",252803284,19.87,2026-01-01 14:30,2026-01-01 22:44,2816,1.73,H,No Limit,Normal,-43.20,,Bounty Deep-Stack Multi-Entry,USD,,29642,8,,"Bounty Hunters Big Game $21.60",869,
GGNetwork,"Bittar2025",252789849,49.68,2026-01-01 13:30,2026-01-01 22:36,3867,4.32,H,No Limit,Normal,-41.50,3176,Bounty Deep-Stack Multi-Entry,USD,,32773,8,12.5,"Bounty Hunters Daily Main $54",1955,
GGNetwork,"Bittar2025",252862592,18.4,2026-01-01 18:45,2026-01-01 22:12,858,1.6,H,No Limit,Super Turbo,32.80,101,6-Max Multi-Entry,USD,,12438,6,52.8,"Daily Hypersonic $20",362,
GGNetwork,"Bittar2025",252416926,13.8,2026-01-01 12:30,2026-01-01 22:12,7109,1.2,H,No Limit,Normal,15.33,1289,Bounty Multi-Entry,USD,,34934,8,30.33,"$15 Bounty Hunters Holiday Special",3260,
GGNetwork,"Bittar2025",252769019,23.0,2026-01-01 12:00,2026-01-01 21:50,4863,2.0,H,No Limit,Normal,-15.00,1112,Bounty,USD,,35422,8,10.0,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"Bittar2025",252416925,40.48,2026-01-01 12:00,2026-01-01 21:32,1181,3.52,H,No Limit,Normal,-44.00,,Deep-Stack Multi-Entry,USD,,34370,8,,"$44 Frost Forty Stack",461,
GGNetwork,"Bittar2025",252849170,9.94,2026-01-01 17:45,2026-01-01 20:51,1858,0.86,H,No Limit,Normal,-8.30,2045,6-Max Bounty Multi-Entry,USD,,11198,6,2.5,"Bounty Hunters Hyper Special $10.80",575,
GGNetwork,"Bittar2025",252775903,13.8,2026-01-01 12:30,2026-01-01 20:51,2137,1.2,H,No Limit,Normal,-8.00,1242,Bounty Multi-Entry,USD,,30079,8,7.0,"Bounty Hunters Special $15",658,
GGNetwork,"Bittar2025",252777111,40.48,2026-01-01 12:35,2026-01-01 20:34,1233,3.52,H,No Limit,Normal,-44.00,,Bounty Deep-Stack Multi-Entry,USD,,28744,8,,"Bounty Hunters Forty Stack $44",400,
GGNetwork,"Bittar2025",252741010,23.0,2026-01-01 10:00,2026-01-01 19:30,2182,2.0,H,No Limit,Normal,-25.00,421,Deep-Stack,USD,,34229,8,,"GGMasters Double Stack $25, $40K GTD",,
GGNetwork,"Bittar2025",252820268,18.4,2026-01-01 15:45,2026-01-01 19:14,865,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,12552,6,,"Daily Hypersonic $20",344,
GGNetwork,"Bittar2025",252786396,29.44,2026-01-01 13:15,2026-01-01 18:38,618,2.56,H,No Limit,Turbo,208.95,12,Bounty Deep-Stack Multi-Entry,USD,,19405,8,240.95,"Bounty Hunters Deepstack Turbo $32",125,
GGNetwork,"Bittar2025",252416734,49.68,2025-12-29 17:30,2025-12-30 02:25,2131,4.32,H,No Limit,Normal,-54.00,,Bounty Multi-Entry,USD,,32126,8,,"$54 Bounty Snowball [Big Bounties]",851,
GGNetwork,"Bittar2025",251975144,9.94,2025-12-29 15:30,2025-12-30 01:46,3007,0.86,H,No Limit,Normal,0.45,486,Bounty Multi-Entry,USD,,36999,8,11.25,"Bounty Hunters 25 Grand $10.80",925,
GGNetwork,"Bittar2025",252416717,13.8,2025-12-29 15:05,2025-12-30 01:29,5484,1.2,H,No Limit,Normal,260.29,23,Deep-Stack Multi-Entry,USD,,37442,8,275.29,"$15 Monday Merry Monster Stack",2378,
GGNetwork,"Bittar2025",251982840,23.0,2025-12-29 16:00,2025-12-30 01:04,2911,2.0,H,No Limit,Normal,-17.50,1674,Bounty,USD,,32697,8,7.5,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"Bittar2025",252416732,29.44,2025-12-29 16:30,2025-12-30 00:33,2214,2.56,H,No Limit,Normal,-17.00,1680,Bounty Multi-Entry,USD,,29034,8,15.0,"$32 Bounty King Frozen Throne",621,
PokerStars(FR-ES-PT),"RedemptionRiver",3954473536,22.5,2025-12-28 16:00,2025-12-30 00:10,3230,2.5,H,No Limit,Normal,-147.50,2394,Bounty Multi-Entry,EUR,,115851,,,,986,
PokerStars(FR-ES-PT),"RedemptionRiver",3954473536,22.5,2025-12-28 16:00,2025-12-30 00:10,3230,2.5,H,No Limit,Normal,-147.50,2060,Bounty Multi-Entry,EUR,,115851,,,,986,
PokerStars(FR-ES-PT),"RedemptionRiver",3954473536,22.5,2025-12-28 16:00,2025-12-30 00:10,3230,2.5,H,No Limit,Normal,-147.50,538,Bounty Multi-Entry,EUR,,115851,,,,986,
GGNetwork,"Bittar2025",251960770,19.87,2025-12-29 14:30,2025-12-29 23:47,3608,1.73,H,No Limit,Normal,-21.60,,Bounty Deep-Stack Multi-Entry,USD,,33479,8,,"Bounty Hunters Big Game $21.60",1014,
GGNetwork,"Bittar2025",251953292,23.0,2025-12-29 14:00,2025-12-29 23:24,2452,2.0,H,No Limit,Normal,-25.00,1766,,USD,,33895,8,,"GGMasters Classic $25, $45K GTD",,
PokerStars(FR-ES-PT),"RedemptionRiver",3954473547,45.0,2025-12-29 15:00,2025-12-29 23:21,790,5.0,H,No Limit,Normal,269.90,25,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,30097,6,319.9,"Winter Series-83: €50 Avalanche [Progressive KO, 6-Max], €40,000 guaranteed",256,203.18
GGNetwork,"Bittar2025",251945541,49.68,2025-12-29 13:30,2025-12-29 22:50,4050,4.32,H,No Limit,Normal,-29.00,1492,Bounty Deep-Stack Multi-Entry,USD,,33636,8,25.0,"Bounty Hunters Daily Main $54",1920,
PokerStars,"Mr.Bittar",3959577604,50.0,2025-12-29 14:30,2025-12-29 22:44,1547,5.0,H,No Limit,Normal,-72.50,921,Bounty Progressive-Bounty Multi-Entry,USD,,29643,8,,"$55 Mini Bounty Builder HR [Progressive KO], $100K Gtd",563,37.5
PokerStars,"Mr.Bittar",3959577604,50.0,2025-12-29 14:30,2025-12-29 22:44,1547,5.0,H,No Limit,Normal,-72.50,2072,Bounty Progressive-Bounty Multi-Entry,USD,,29643,8,,"$55 Mini Bounty Builder HR [Progressive KO], $100K Gtd",563,37.5
PokerStars(FR-ES-PT),"RedemptionRiver",3954473543,9.0,2025-12-29 13:00,2025-12-29 22:19,2372,1.0,H,No Limit,Normal,35.76,194,Bounty Progressive-Bounty Multi-Entry,EUR,,33586,8,45.76,"Winter Series-80: €10 Jingle Bells [Progressive KO, 8-Max], €25,000 guaranteed",1056,30.91
GGNetwork,"Bittar2025",252023028,18.4,2025-12-29 18:45,2025-12-29 22:15,833,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,12638,6,,"Daily Hypersonic $20",284,
GGNetwork,"Bittar2025",251923278,23.0,2025-12-29 12:00,2025-12-29 22:04,4958,2.0,H,No Limit,Normal,-3.75,669,Bounty,USD,,36275,8,21.25,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"Bittar2025",251931869,40.48,2025-12-29 12:35,2025-12-29 21:55,1564,3.52,H,No Limit,Normal,-44.00,,Bounty Deep-Stack Multi-Entry,USD,,33601,8,,"Bounty Hunters Forty Stack $44",492,
GGNetwork,"Bittar2025",252416700,13.8,2025-12-29 12:30,2025-12-29 21:51,6933,1.2,H,No Limit,Normal,-30.00,,Bounty Multi-Entry,USD,,33688,8,,"$15 Bounty Hunters Holiday Special",2938,
GGNetwork,"Bittar2025",251939289,9.2,2025-12-29 13:05,2025-12-29 21:45,1688,0.8,H,No Limit,Normal,-30.00,,Multi-Entry,USD,,31226,8,,"Daily Special $10",590,
GGNetwork,"Bittar2025",252416699,40.48,2025-12-29 12:00,2025-12-29 21:34,1446,3.52,H,No Limit,Normal,-88.00,,Deep-Stack Multi-Entry,USD,,34457,8,,"$44 Frost Forty Stack",621,
PokerStars(FR-ES-PT),"RedemptionRiver",3954473544,27.0,2025-12-29 14:00,2025-12-29 20:34,767,3.0,H,No Limit,Normal,-30.00,824,Bounty Progressive-Bounty Multi-Entry,EUR,,23698,8,,"Winter Series-81: €30 Daily Kickoff PKO [Progressive KO, 8-Max], €20,000 guaranteed",170,
PokerStars,"Mr.Bittar",3955941071,100.0,2025-12-28 15:00,2025-12-29 19:40,9398,9.0,H,No Limit,Normal,-218.00,1922,Bounty Progressive-Bounty Multi-Entry,USD,,103249,8,,"$109 SUNDAY MILLION, $1M Gtd - Progressive KO - 2-Day Event",2374,
PokerStars,"Mr.Bittar",3955941071,100.0,2025-12-28 15:00,2025-12-29 19:40,9398,9.0,H,No Limit,Normal,-218.00,5698,Bounty Progressive-Bounty Multi-Entry,USD,,103249,8,,"$109 SUNDAY MILLION, $1M Gtd - Progressive KO - 2-Day Event",2374,
GGNetwork,"Bittar2025",251978850,18.4,2025-12-29 15:45,2025-12-29 19:25,1028,1.6,H,No Limit,Super Turbo,124.69,18,6-Max Multi-Entry,USD,,13235,6,144.69,"Daily Hypersonic $20",356,
GGNetwork,"Bittar2025",251941698,29.44,2025-12-29 13:15,2025-12-29 18:25,796,2.56,H,No Limit,Turbo,-24.50,540,Bounty Deep-Stack Multi-Entry,USD,,18644,8,7.5,"Bounty Hunters Deepstack Turbo $32",152,
GGNetwork,"Bittar2025",251949436,8.17,2025-12-29 13:45,2025-12-29 17:33,1333,0.71,H,No Limit,Super Turbo,-17.76,,Multi-Entry,USD,,13699,8,,"Daily Hyper Special $8.88 [8-Max]",385,
GGNetwork,"Bittar2025",251669704,138.0,2025-12-28 14:00,2025-12-29 17:11,8490,12.0,H,No Limit,Normal,-150.00,3858,,USD,,97860,8,,"GGMasters $150, $1M GTD [2-Day Event]",,
GGNetwork,"Bittar2025",251949425,18.4,2025-12-29 13:45,2025-12-29 16:14,489,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,8959,6,,"Daily Hyper $20",127,
GGNetwork,"Bittar2025",251030966,99.36,2025-12-28 17:00,2025-12-29 02:45,5914,8.64,H,No Limit,Normal,-108.00,,Bounty Mystery-Bounty Multi-Entry,USD,,35108,8,,"$108 Sunday SNOWDOWN [Mystery]",3001,
GGNetwork,"Bittar2025",252153146,29.44,2025-12-28 16:30,2025-12-29 01:54,5161,2.56,H,No Limit,Normal,-32.00,,Bounty Multi-Entry,USD,,33856,8,,"$32 Sunday Bounty KING Frozen Throne",1554,
GGNetwork,"Bittar2025",251715255,9.94,2025-12-28 17:05,2025-12-29 01:53,4999,0.86,H,No Limit,Normal,-0.18,1319,Bounty Multi-Entry,USD,,31703,8,10.62,"Mini Sunday Showdown $10.80 [Bounty]",1621,
GGNetwork,"Bittar2025",251691063,99.36,2025-12-28 15:30,2025-12-29 01:40,1421,8.64,H,No Limit,Normal,-70.50,793,Bounty Multi-Entry,USD,,36628,8,37.5,"Bounty Hunters Hundred Grand $108",372,
GGNetwork,"Bittar2025",252153056,23.0,2025-12-28 16:00,2025-12-29 01:08,4607,2.0,H,No Limit,Normal,42.31,319,Deep-Stack Multi-Entry,USD,,32894,8,67.31,"$25 Mini Sunday Winter CLASSIC",1305,
GGNetwork,"Bittar2025",251723706,49.68,2025-12-28 17:40,2025-12-29 01:03,1090,4.32,H,No Limit,Normal,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,26581,8,,"Bounty Hunters Sunday Encore $54",224,
GGNetwork,"Bittar2025",251662550,49.68,2025-12-28 13:30,2025-12-29 01:02,13563,4.32,H,No Limit,Normal,-54.00,,Bounty Deep-Stack Multi-Entry,USD,,41531,8,,"Bounty Hunters Sunday Main Event $54, $750K GTD",7338,
GGNetwork,"Bittar2025",252152832,23.0,2025-12-28 14:30,2025-12-29 00:46,11175,2.0,H,No Limit,Normal,-27.50,5650,Bounty Deep-Stack Multi-Entry,USD,,36967,8,,"$25 Bounty Hunters Sunday Winter GAMES",4111,
GGNetwork,"Bittar2025",248480042,13.8,2025-12-28 15:00,2025-12-29 00:29,13701,1.2,H,No Limit,Normal,-30.00,,Multi-Entry,USD,,34153,8,,"#15: $15 Sunday Hundred Grand Holiday Edition",6305,
GGNetwork,"Bittar2025",251030969,23.0,2025-12-28 18:00,2025-12-28 23:50,5516,2.0,H,No Limit,Turbo,-45.00,1968,Bounty Multi-Entry,USD,,21050,8,,"$25 Mini Sunday Heater [Bounty Turbo]",1650,
GGNetwork,"Bittar2025",251759333,19.87,2025-12-28 20:30,2025-12-28 23:37,1170,1.73,H,No Limit,Normal,-21.60,,6-Max Bounty Multi-Entry,USD,,11255,6,,"Sunday Last Call $21.60 [Bounty Hyper]",361,
GGNetwork,"Bittar2025",251030932,23.0,2025-12-28 12:00,2025-12-28 23:32,7245,2.0,H,No Limit,Normal,28.24,1019,Deep-Stack Multi-Entry,USD,,41527,8,53.24,"$25 Mini Winter GRAND PRIX",2591,
PokerStars(FR-ES-PT),"RedemptionRiver",3954473541,45.0,2025-12-28 19:00,2025-12-28 23:30,534,5.0,H,No Limit,Normal,-38.75,385,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,16229,6,11.25,"Winter Series-79: €50 North Pole [Progressive KO, 6-Max, Turbo], €25,000 guaranteed",119,11.25
